node,lng,lat
5143,-8.5399872,41.2345648
5144,-8.5259161,41.2368247
5145,-8.5322345,41.2322482
5146,-8.5348271,41.2355677
5147,-8.5449089,41.2290641
5148,-8.545402,41.2303128
5149,-8.5335546,41.2362167
5150,-8.5301444,41.2347186
5151,-8.5362412,41.2420637
5152,-8.5357412,41.2347136
5153,-8.5410791,41.2408006
5154,-8.534533,41.2389099
5155,-8.5320702,41.2316099
5156,-8.535418,41.2367815
5157,-8.5426745,41.2387276
5158,-8.5312059,41.2355866
5159,-8.534792,41.238782
5160,-8.5374984,41.2373308
5161,-8.5439464,41.2326249
5162,-8.5340587,41.2337124
5163,-8.5326528,41.2377591
5164,-8.5343293,41.2340045
5165,-8.5266647,41.2406077
5166,-8.5332879,41.2378317
5167,-8.5370311,41.2368389
5168,-8.5391391,41.2434401
5169,-8.5259458,41.2337759
5170,-8.531331,41.235932
5171,-8.5342238,41.2368626
5172,-8.5465258,41.2293912
5173,-8.5397915,41.2423559
5174,-8.531986,41.2338169
5175,-8.5343037,41.2352415
5176,-8.538001,41.2320328
5177,-8.5302082,41.2333882
5178,-8.5300342,41.2341254
5179,-8.5301734,41.2324023
5180,-8.5433704,41.2315069
5181,-8.533155,41.2376178
5182,-8.5352127,41.2400266
5183,-8.539016,41.2296554
5184,-8.5375873,41.2365575
5185,-8.5333955,41.2382774
5186,-8.5404129,41.2386489
5187,-8.5451568,41.2296919
5188,-8.5255245,41.2404232
5189,-8.5320486,41.2312953
5190,-8.5480681,41.230108
5191,-8.5317714,41.2331539
5192,-8.535385,41.2360197
5193,-8.5430534,41.2324225
5194,-8.5359175,41.2373656
5195,-8.5323073,41.2349945
5196,-8.5327748,41.2353175
5197,-8.5354279,41.2397649
5198,-8.5344174,41.24211
5199,-8.5386523,41.2372825
5200,-8.5345663,41.233921
5201,-8.5323998,41.2390295
5202,-8.5316156,41.2357905
5203,-8.5488784,41.2295191
5204,-8.543088,41.2380677
5205,-8.5321803,41.2383863
5206,-8.5413186,41.2395212
5207,-8.5321483,41.2344076
5208,-8.5374437,41.2398739
5209,-8.5328036,41.2435547
5210,-8.5391917,41.2386328
5211,-8.5351845,41.2345758
5212,-8.5308619,41.2332902
5213,-8.5309096,41.2313515
5214,-8.5419411,41.2385646
5215,-8.5325611,41.2355332
5216,-8.5378048,41.2376976
5217,-8.5363059,41.238716
5218,-8.528996,41.2371084
5219,-8.5336197,41.2332386
5220,-8.5358608,41.2387248
5221,-8.5327242,41.2385058
5222,-8.536371,41.2418869
5223,-8.5338073,41.2364341
5224,-8.5301908,41.2319879
5225,-8.540705,41.2405106
5226,-8.5306233,41.2352673
5227,-8.5368646,41.2328755
5228,-8.5366906,41.2382524
5229,-8.5358522,41.2348086
5230,-8.5268914,41.240994
5231,-8.532437,41.2321353
5232,-8.530893,41.2316592
5233,-8.5417946,41.2315598
5234,-8.535646,41.2414164
5235,-8.5369273,41.2376242
5236,-8.5444571,41.2323342
5237,-8.6156068,41.167629
5238,-8.6694878,41.1679966
5239,-8.6618666,41.1492877
5240,-8.6672271,41.169273
5241,-8.6631411,41.1491775
5242,-8.6629279,41.1498288
5243,-8.6632378,41.1489066
5244,-8.6590874,41.1660025
5245,-8.6720282,41.1513499
5246,-8.664192,41.1503169
5247,-8.6580673,41.165522
5248,-8.6394436,41.1569164
5249,-8.6236144,41.18468
5250,-8.623485,41.1855233
5251,-8.6228809,41.1734283
5252,-8.6224832,41.1739327
5253,-8.5847817,41.1700677
5254,-8.5854642,41.1716035
5255,-8.586059,41.1704272
5256,-8.584946,41.172631
5257,-8.6120989,41.1502687
5258,-8.5854132,41.1702441
5259,-8.5855407,41.1714564
5260,-8.6237997,41.1261753
5261,-8.6256704,41.1296194
5262,-8.6257856,41.1295951
5263,-8.5819019,41.1370632
5264,-8.6891532,41.2201317
5265,-8.6898008,41.2200171
5266,-8.6767799,41.1509395
5267,-8.6609484,41.2086217
5268,-8.6564709,41.1618684
5269,-8.6531587,41.2140578
5270,-8.6644107,41.2097115
5271,-8.6608695,41.2089204
5272,-8.6651477,41.208755
5273,-8.6636237,41.238389
5274,-8.6614378,41.194606
5275,-8.6641559,41.2093104
5276,-8.6617071,41.2081441
5277,-8.6172042,41.1650746
5278,-8.6281587,41.1621438
5279,-8.6234653,41.1657477
5280,-8.6064207,41.1561038
5281,-8.6160417,41.1649597
5282,-8.6201745,41.1644173
5283,-8.601136,41.1249968
5284,-8.6182855,41.1651781
5285,-8.5960403,41.157186
5286,-8.5880437,41.1534368
5287,-8.5899375,41.1604381
5288,-8.5902661,41.1605416
5289,-8.5828806,41.1738174
5290,-8.5835548,41.1724894
5291,-8.590562,41.1606327
5292,-8.6828234,41.1596654
5293,-8.6801001,41.1564313
5294,-8.6785193,41.1790668
5295,-8.703417,41.1911103
5296,-8.663033,41.1563295
5297,-8.67926,41.1569277
5298,-8.6625369,41.1556099
5299,-8.7009383,41.1905812
5300,-8.7019067,41.1905541
5301,-8.6627257,41.15714
5302,-8.7033906,41.1904908
5303,-8.701999,41.1917609
5304,-8.6887988,41.1818594
5305,-8.7009648,41.1911897
5306,-8.7019549,41.1911616
5307,-8.6627308,41.1485119
5308,-8.7008994,41.1899612
5309,-8.6783129,41.1585951
5310,-8.7034551,41.1917297
5311,-8.7009874,41.1917993
5312,-8.6943654,41.1855844
5313,-8.6618597,41.1558678
5314,-8.640669,41.1510893
5315,-8.649954,41.1480013
5316,-8.6610442,41.157105
5317,-8.6398367,41.1546912
5318,-8.6395703,41.1554049
5319,-8.6402549,41.1563269
5320,-8.6514728,41.1892845
5321,-8.6515585,41.1889179
5322,-8.65192,41.1892119
5323,-8.6514253,41.1892278
5324,-8.6514985,41.1891034
5325,-8.651633,41.189515
5326,-8.6516565,41.1892868
5327,-8.63458,41.1631572
5328,-8.6248998,41.1571696
5329,-8.620333,41.1736917
5330,-8.6256225,41.1289305
5331,-8.6166801,41.1225953
5332,-8.6223101,41.1729785
5333,-8.6285632,41.1726528
5334,-8.626206,41.1526457
5335,-8.6195799,41.1736367
5336,-8.6235509,41.1744511
5337,-8.6231927,41.1752185
5338,-8.6252647,41.1282452
5339,-8.6173804,41.1225243
5340,-8.6248633,41.127583
5341,-8.6260999,41.1728597
5342,-8.6211042,41.1233293
5343,-8.6262815,41.1279055
5344,-8.6224831,41.1719383
5345,-8.6232266,41.1712179
5346,-8.6240139,41.1264284
5347,-8.6265508,41.1282089
5348,-8.6179536,41.1224756
5349,-8.6082968,41.1535825
5350,-8.6111483,41.1535842
5351,-8.6114608,41.1536317
5352,-8.6047576,41.1534318
5353,-8.6083376,41.1534979
5354,-8.6120253,41.1538357
5355,-8.5895773,41.1379085
5356,-8.6035335,41.120005
5357,-8.6006158,41.1200996
5358,-8.5965295,41.1249455
5359,-8.6032052,41.1249787
5360,-8.6002775,41.1205504
5361,-8.59803,41.1195825
5362,-8.6006246,41.1207348
5363,-8.5712355,41.1228761
5364,-8.6041845,41.1243488
5365,-8.5923952,41.1293325
5366,-8.5887048,41.138225
5367,-8.6011861,41.1203537
5368,-8.5927212,41.1288985
5369,-8.5989122,41.1218832
5370,-8.5966608,41.1246319
5371,-8.5987125,41.1223624
5372,-8.5963397,41.124539
5373,-8.5945901,41.1291281
5374,-8.5933119,41.1299958
5375,-8.603523,41.1200657
5376,-8.6009546,41.1200841
5377,-8.5961431,41.1248073
5378,-8.5880253,41.1378155
5379,-8.596215,41.1245944
5380,-8.6023194,41.120087
5381,-8.5961316,41.1247471
5382,-8.5900133,41.1296879
5383,-8.5480266,41.2051965
5384,-8.547446,41.2062627
5385,-8.5489416,41.2050193
5386,-8.5459345,41.2053127
5387,-8.5483294,41.2051277
5388,-8.548393,41.2049708
5389,-8.5494,41.2049846
5390,-8.5407197,41.2058656
5391,-8.5411897,41.206013
5392,-8.5412495,41.2059459
5393,-8.5486185,41.2047607
5394,-8.5408908,41.2056743
5395,-8.5472438,41.2067748
5396,-8.5480642,41.205423
5397,-8.5499762,41.2036485
5398,-8.5480822,41.2047783
5399,-8.5483941,41.2050004
5400,-8.54125,41.2057872
5401,-8.5409946,41.2060734
5402,-8.5482434,41.2051806
5403,-8.547837,41.2049295
5404,-8.5407999,41.2060123
5405,-8.6778102,41.1806075
5406,-8.6332873,41.1210183
5407,-8.5319747,41.1612814
5408,-8.531442,41.1610098
5409,-8.5292828,41.1599501
5410,-8.5486057,41.1535773
5411,-8.5451429,41.1516672
5412,-8.5406786,41.151635
5413,-8.5395164,41.1513036
5414,-8.540262,41.154157
5415,-8.5388793,41.1508187
5416,-8.5383522,41.1507087
5417,-8.5386538,41.1547168
5418,-8.5391515,41.1631454
5419,-8.5390158,41.161658
5420,-8.5388909,41.1609546
5421,-8.5484013,41.1550463
5422,-8.549678,41.1495287
5423,-8.5499682,41.1485207
5424,-8.5501094,41.147775
5425,-8.5396639,41.1525942
5426,-8.5384556,41.1526106
5427,-8.53563,41.1519949
5428,-8.5347919,41.1515025
5429,-8.5391593,41.1508745
5430,-8.5391797,41.1507034
5431,-8.5407723,41.1475201
5432,-8.5535679,41.1655984
5433,-8.5541528,41.1652421
5434,-8.5552638,41.1647964
5435,-8.5550486,41.1642415
5436,-8.5553668,41.1650772
5437,-8.5473354,41.1478339
5438,-8.5486966,41.1480383
5439,-8.5468483,41.1482284
5440,-8.5453896,41.1515666
5441,-8.5453381,41.1518591
5442,-8.5454965,41.1517945
5443,-8.6108705,41.2461948
5444,-8.6117168,41.2455043
5445,-8.6130691,41.2440491
5446,-8.6122631,41.241085
5447,-8.6133221,41.2470986
5448,-8.5957779,41.130199
5449,-8.6039336,41.1283285
5450,-8.5968933,41.1311093
5451,-8.6026818,41.1283219
5452,-8.6029039,41.1204857
5453,-8.5965387,41.1308399
5454,-8.6038165,41.128098
5455,-8.5900552,41.129784
5456,-8.603172,41.1269597
5457,-8.6013067,41.1214868
5458,-8.6031942,41.1243498
5459,-8.6028722,41.1203219
5460,-8.599589,41.1219956
5461,-8.6038216,41.1263504
5462,-8.5954368,41.1302965
5463,-8.6035093,41.1280014
5464,-8.6033418,41.122588
5465,-8.6042019,41.1249672
5466,-8.6038522,41.1279956
5467,-8.6041227,41.125871
5468,-8.6035435,41.1282039
5469,-8.6033135,41.1210162
5470,-8.6032407,41.1241947
5471,-8.6043913,41.1263052
5472,-8.6000989,41.1226963
5473,-8.6036677,41.1269563
5474,-8.604012,41.1281126
5475,-8.5970644,41.1192254
5476,-8.6020682,41.1207806
5477,-8.6030759,41.1269622
5478,-8.6040855,41.1258353
5479,-8.6049358,41.1263301
5480,-8.6046896,41.1262121
5481,-8.5963925,41.1306636
5482,-8.6026633,41.1242569
5483,-8.6016376,41.1261886
5484,-8.6040318,41.1215384
5485,-8.604337,41.1268438
5486,-8.603167,41.121291
5487,-8.5972123,41.1295408
5488,-8.6041304,41.1252675
5489,-8.6024788,41.1280826
5490,-8.5997305,41.1226101
5491,-8.6010798,41.1225051
5492,-8.6040031,41.1257901
5493,-8.6009654,41.1234548
5494,-8.6041297,41.1205785
5495,-8.5973977,41.1259313
5496,-8.5928023,41.1285243
5497,-8.6037575,41.1281427
5498,-8.5966053,41.1306853
5499,-8.6037589,41.1282706
5500,-8.6195857,41.1201459
5501,-8.6003237,41.1203143
5502,-8.5894945,41.1136751
5503,-8.5956845,41.1175572
5504,-8.5803542,41.1277288
5505,-8.5796909,41.126167
5506,-8.5839455,41.1133455
5507,-8.5901531,41.1138922
5508,-8.5833601,41.124191
5509,-8.5889878,41.1136345
5510,-8.5982698,41.1192895
5511,-8.5877876,41.1136378
5512,-8.5799228,41.126895
5513,-8.5992171,41.1197834
5514,-8.5815708,41.125139
5515,-8.5813476,41.113149
5516,-8.6001614,41.1300518
5517,-8.5957583,41.1174884
5518,-8.5891108,41.1223811
5519,-8.5745637,41.1089399
5520,-8.5754284,41.1094944
5521,-8.5905549,41.1140587
5522,-8.6020942,41.1214197
5523,-8.6006389,41.1228415
5524,-8.6033895,41.122317
5525,-8.6000387,41.1233924
5526,-8.6041895,41.1226195
5527,-8.6035394,41.1204805
5528,-8.6026718,41.1223482
5529,-8.6000903,41.1227409
5530,-8.6024304,41.1210834
5531,-8.6041165,41.1234616
5532,-8.6026974,41.1221861
5533,-8.5894963,41.1276363
5534,-8.5966499,41.1248736
5535,-8.5948641,41.1238567
5536,-8.5829289,41.125277
5537,-8.5957277,41.1222437
5538,-8.596703,41.1247231
5539,-8.6054985,41.120425
5540,-8.5890744,41.1284501
5541,-8.5861719,41.1278526
5542,-8.5906091,41.1247569
5543,-8.5973802,41.1206629
5544,-8.5864607,41.1258252
5545,-8.5966944,41.1228672
5546,-8.5854517,41.1271434
5547,-8.5881087,41.1294403
5548,-8.5947968,41.1251854
5549,-8.5884356,41.1223837
5550,-8.5963684,41.1230114
5551,-8.5937027,41.1275765
5552,-8.5905637,41.1264838
5553,-8.5861381,41.125466
5554,-8.5920832,41.1275727
5555,-8.5970394,41.1214041
5556,-8.585847,41.1277652
5557,-8.5900081,41.1271591
5558,-8.5897074,41.1270013
5559,-8.5873533,41.1249233
5560,-8.5893049,41.128014
5561,-8.5855791,41.1272253
5562,-8.5941731,41.1261579
5563,-8.5881304,41.1291373
5564,-8.5887608,41.1265187
5565,-8.5909533,41.1258935
5566,-8.5901216,41.1264398
5567,-8.5855787,41.1252964
5568,-8.5942621,41.1242924
5569,-8.6047878,41.1199784
5570,-8.5961684,41.1192139
5571,-8.5897008,41.1263986
5572,-8.5865862,41.1267787
5573,-8.5884668,41.12707
5574,-8.5971188,41.1208084
5575,-8.5881716,41.1235232
5576,-8.5938489,41.1254599
5577,-8.588866,41.1272623
5578,-8.5852627,41.1263717
5579,-8.600769,41.119536
5580,-8.5954212,41.1187823
5581,-8.5974489,41.1208127
5582,-8.5934997,41.1247548
5583,-8.6051044,41.1200857
5584,-8.5933754,41.1269394
5585,-8.5924028,41.1261559
5586,-8.6035979,41.1175604
5587,-8.5885604,41.1228919
5588,-8.5939989,41.1270691
5589,-8.5964631,41.1207965
5590,-8.5893534,41.1268155
5591,-8.5951084,41.1185907
5592,-8.5948971,41.1186848
5593,-8.5842903,41.1273527
5594,-8.5836452,41.1247902
5595,-8.5852816,41.1248443
5596,-8.5885151,41.1276608
5597,-8.5888951,41.1263227
5598,-8.5895939,41.1289392
5599,-8.5873807,41.1264953
5600,-8.5851044,41.1254898
5601,-8.5927087,41.1283767
5602,-8.588601,41.123444
5603,-8.5881002,41.1274753
5604,-8.5942342,41.1262921
5605,-8.5950673,41.1370621
5606,-8.5954995,41.1310486
5607,-8.5869668,41.1378762
5608,-8.5961067,41.1329833
5609,-8.5962602,41.1313699
5610,-8.595697,41.1345021
5611,-8.5956109,41.1313188
5612,-8.5940177,41.1270346
5613,-8.5963941,41.1311716
5614,-8.6266933,41.1297515
5615,-8.594846,41.1274487
5616,-8.5965416,41.1308753
5617,-8.58768,41.1376192
5618,-8.5970147,41.1342081
5619,-8.6262644,41.1298786
5620,-8.596684,41.1310574
5621,-8.604373,41.1389317
5622,-8.6005975,41.1290857
5623,-8.6044939,41.1363094
5624,-8.5975438,41.1364305
5625,-8.5964397,41.1374181
5626,-8.6006176,41.1358559
5627,-8.5874344,41.1338841
5628,-8.5849635,41.1357321
5629,-8.5873086,41.1307072
5630,-8.6049629,41.1325261
5631,-8.6009953,41.1397145
5632,-8.5763778,41.1303382
5633,-8.5843588,41.1313174
5634,-8.5831563,41.1300942
5635,-8.6005425,41.1347537
5636,-8.6043907,41.137946
5637,-8.6042366,41.137866
5638,-8.5888412,41.1316927
5639,-8.5839904,41.1303089
5640,-8.6036867,41.1375891
5641,-8.5996798,41.1394461
5642,-8.5769007,41.1292106
5643,-8.5986449,41.13554
5644,-8.5806005,41.1347324
5645,-8.5831681,41.1324987
5646,-8.6024582,41.1280415
5647,-8.5878629,41.1350295
5648,-8.5825075,41.1307612
5649,-8.6066552,41.1369279
5650,-8.5827836,41.1296862
5651,-8.5845965,41.1327728
5652,-8.6041396,41.1296445
5653,-8.6011745,41.1286509
5654,-8.6041087,41.1377696
5655,-8.6046275,41.1341434
5656,-8.6038352,41.1382973
5657,-8.6055265,41.1342721
5658,-8.6006804,41.1390663
5659,-8.6046013,41.1323935
5660,-8.6039905,41.1378291
5661,-8.5840507,41.1333651
5662,-8.6003812,41.1297264
5663,-8.5841187,41.1351867
5664,-8.5785544,41.1323237
5665,-8.6064258,41.1359868
5666,-8.5842965,41.139007
5667,-8.6042281,41.1379007
5668,-8.5991671,41.1362725
5669,-8.6021726,41.1274707
5670,-8.5973742,41.1364358
5671,-8.6040415,41.1340719
5672,-8.6002747,41.1364861
5673,-8.5792901,41.1349381
5674,-8.5979377,41.1368488
5675,-8.6038166,41.1304759
5676,-8.5784376,41.1306977
5677,-8.602419,41.1402567
5678,-8.6101025,41.1373942
5679,-8.6000275,41.1394402
5680,-8.5970763,41.1382249
5681,-8.5781143,41.1336037
5682,-8.6036729,41.1291949
5683,-8.6000077,41.1388089
5684,-8.6010346,41.1358759
5685,-8.5996411,41.1385823
5686,-8.577708,41.1295468
5687,-8.6040597,41.137777
5688,-8.5981046,41.1359569
5689,-8.6024699,41.1287961
5690,-8.6039808,41.137866
5691,-8.6040597,41.137955
5692,-8.6022873,41.1341695
5693,-8.6004791,41.1290637
5694,-8.601357,41.1356026
5695,-8.6044613,41.1354867
5696,-8.5854324,41.1339925
5697,-8.5995546,41.1396669
5698,-8.5877344,41.1345917
5699,-8.584446,41.1317895
5700,-8.5979979,41.1354604
5701,-8.5768004,41.1301537
5702,-8.600488,41.1294102
5703,-8.5985625,41.1338074
5704,-8.5988575,41.1327212
5705,-8.6041591,41.1342439
5706,-8.5762398,41.1297253
5707,-8.6085716,41.1389132
5708,-8.5837049,41.1294587
5709,-8.6044857,41.135859
5710,-8.5821172,41.1327951
5711,-8.6055912,41.1394688
5712,-8.6019438,41.1284793
5713,-8.6027665,41.1394607
5714,-8.6004635,41.1351413
5715,-8.6060762,41.1343226
5716,-8.5863233,41.1309614
5717,-8.6002834,41.1385508
5718,-8.6026983,41.1286966
5719,-8.6040289,41.1342058
5720,-8.6042591,41.1341045
5721,-8.5865489,41.1361638
5722,-8.6041087,41.1379623
5723,-8.6036381,41.1307044
5724,-8.5803497,41.1315791
5725,-8.583638,41.1349653
5726,-8.6057066,41.1308528
5727,-8.6002733,41.1297038
5728,-8.5790972,41.12781
5729,-8.6071429,41.1394522
5730,-8.5753376,41.129527
5731,-8.6021762,41.1281629
5732,-8.5837906,41.1348569
5733,-8.5781314,41.1359072
5734,-8.6006489,41.1285507
5735,-8.6029054,41.1301471
5736,-8.5803608,41.1332959
5737,-8.5996064,41.132802
5738,-8.5993115,41.1347044
5739,-8.60555,41.1315628
5740,-8.5839214,41.1339998
5741,-8.5793177,41.1326116
5742,-8.604808,41.1300649
5743,-8.5999813,41.1361254
5744,-8.5869462,41.1318405
5745,-8.5737305,41.1300654
5746,-8.6026973,41.1336167
5747,-8.599911,41.1383047
5748,-8.6016886,41.1353215
5749,-8.5806366,41.1330344
5750,-8.6037068,41.1379813
5751,-8.5985925,41.1344121
5752,-8.6006138,41.1392825
5753,-8.5795825,41.1327578
5754,-8.600248,41.1350301
5755,-8.6043982,41.1348005
5756,-8.5995231,41.1352496
5757,-8.6018283,41.1403656
5758,-8.5781447,41.1333196
5759,-8.6010061,41.139266
5760,-8.6039445,41.1294952
5761,-8.6025811,41.1297772
5762,-8.5983637,41.1336458
5763,-8.5813135,41.1326148
5764,-8.5762114,41.1290351
5765,-8.6014399,41.1292364
5766,-8.5807696,41.1332776
5767,-8.5820366,41.1335066
5768,-8.6060082,41.1303187
5769,-8.6040468,41.1308424
5770,-8.6004333,41.1394338
5771,-8.5869652,41.1338667
5772,-8.6043584,41.1373977
5773,-8.6014426,41.1372482
5774,-8.6002657,41.1300683
5775,-8.6024457,41.1284583
5776,-8.5859986,41.1336886
5777,-8.6058457,41.1328485
5778,-8.5842923,41.1315853
5779,-8.6065401,41.1364356
5780,-8.5809189,41.1289859
5781,-8.5801286,41.1380808
5782,-8.6062644,41.1319633
5783,-8.5833748,41.130004
5784,-8.5830198,41.1320397
5785,-8.5990546,41.1340422
5786,-8.5852375,41.1296796
5787,-8.6025435,41.1294449
5788,-8.6005932,41.1393494
5789,-8.5801207,41.1339337
5790,-8.6010145,41.1291591
5791,-8.6050049,41.1321664
5792,-8.5780199,41.1296024
5793,-8.5825023,41.1313448
5794,-8.6042287,41.1340713
5795,-8.6061961,41.134919
5796,-8.5881109,41.1348762
5797,-8.5819409,41.1340894
5798,-8.6007608,41.1285715
5799,-8.5801199,41.139086
5800,-8.5778762,41.129608
5801,-8.5971981,41.1307019
5802,-8.5989202,41.1389221
5803,-8.5793064,41.1295222
5804,-8.5824406,41.1341447
5805,-8.5807309,41.1392302
5806,-8.5994636,41.1361659
5807,-8.6054381,41.1291553
5808,-8.5863224,41.1287998
5809,-8.6003755,41.129386
5810,-8.600348,41.1384183
5811,-8.5758466,41.1309932
5812,-8.5882621,41.1305327
5813,-8.5784906,41.1324134
5814,-8.59759,41.1350833
5815,-8.6094794,41.138881
5816,-8.6054024,41.1304628
5817,-8.5874691,41.1310092
5818,-8.5828181,41.1324863
5819,-8.5818138,41.1304935
5820,-8.5810192,41.1291993
5821,-8.5759122,41.1330928
5822,-8.5986182,41.1346296
5823,-8.6015947,41.1287389
5824,-8.6050583,41.1250519
5825,-8.6074961,41.1242929
5826,-8.5797321,41.1336523
5827,-8.6076319,41.1242464
5828,-8.5789818,41.1331662
5829,-8.6079137,41.1248125
5830,-8.5795951,41.133926
5831,-8.6074683,41.1241032
5832,-8.607386,41.124196
5833,-8.6298854,41.1326163
5834,-8.6440912,41.1388498
5835,-8.6140952,41.1256392
5836,-8.6060648,41.122865
5837,-8.614332,41.1291584
5838,-8.6115281,41.1357909
5839,-8.6065278,41.1173798
5840,-8.6191833,41.127795
5841,-8.6420781,41.1343989
5842,-8.6474012,41.1392761
5843,-8.6196672,41.1296062
5844,-8.6319116,41.1255741
5845,-8.6214043,41.1248951
5846,-8.6260112,41.1342531
5847,-8.608198,41.135756
5848,-8.6488631,41.1388494
5849,-8.611234,41.1289442
5850,-8.6140508,41.1191017
5851,-8.6314991,41.1485138
5852,-8.6113086,41.1282589
5853,-8.6490865,41.1356407
5854,-8.6288726,41.1344969
5855,-8.6199567,41.1375404
5856,-8.6087303,41.1357084
5857,-8.6083745,41.1362755
5858,-8.6277478,41.1344184
5859,-8.6325393,41.1306636
5860,-8.624852,41.131546
5861,-8.6463028,41.1433201
5862,-8.6466457,41.1416748
5863,-8.6100488,41.1095314
5864,-8.611331,41.1266532
5865,-8.606333,41.1173148
5866,-8.6097176,41.134046
5867,-8.6112109,41.1134838
5868,-8.6455179,41.1437992
5869,-8.6139634,41.1340826
5870,-8.6079412,41.1170777
5871,-8.6168942,41.1278928
5872,-8.6069257,41.1323734
5873,-8.6289627,41.132045
5874,-8.6461328,41.1377366
5875,-8.6128571,41.1375213
5876,-8.659377,41.1363687
5877,-8.6229724,41.1341152
5878,-8.6449636,41.1361997
5879,-8.6093747,41.1343582
5880,-8.6410649,41.1298218
5881,-8.6587249,41.1374735
5882,-8.640838,41.1647804
5883,-8.6215007,41.1272525
5884,-8.611108,41.1167102
5885,-8.6324741,41.132925
5886,-8.623899,41.1252833
5887,-8.6248502,41.1318335
5888,-8.6310244,41.1338303
5889,-8.6141582,41.1215578
5890,-8.6123056,41.1376768
5891,-8.6311842,41.130575
5892,-8.6114619,41.1226298
5893,-8.6126018,41.1258213
5894,-8.6341185,41.1362236
5895,-8.6062343,41.1209766
5896,-8.6099883,41.1124762
5897,-8.6177787,41.1316175
5898,-8.6682754,41.130949
5899,-8.5471962,41.1480441
5900,-8.6184506,41.1086831
5901,-8.6440704,41.1383268
5902,-8.6084645,41.1260772
5903,-8.6146263,41.1144537
5904,-8.60551,41.1277415
5905,-8.6379483,41.1433638
5906,-8.6418877,41.1342511
5907,-8.6108935,41.1173904
5908,-8.6198282,41.1263474
5909,-8.60887,41.1116757
5910,-8.6157896,41.1240897
5911,-8.6081225,41.114464
5912,-8.6080103,41.1357368
5913,-8.6398509,41.127663
5914,-8.6419995,41.1458517
5915,-8.613819,41.1204733
5916,-8.6268551,41.1343406
5917,-8.6151181,41.1292165
5918,-8.6087947,41.1359378
5919,-8.6085865,41.1362285
5920,-8.6441331,41.1374675
5921,-8.61092,41.1206436
5922,-8.6237755,41.1404361
5923,-8.6265228,41.1362445
5924,-8.6467941,41.143143
5925,-8.6404258,41.1415944
5926,-8.6258452,41.1395928
5927,-8.6425252,41.1434337
5928,-8.6198838,41.137349
5929,-8.6117427,41.1123814
5930,-8.615363,41.1102097
5931,-8.6089962,41.1132579
5932,-8.6459942,41.1431906
5933,-8.6447671,41.1388049
5934,-8.6093465,41.1109112
5935,-8.6167576,41.1333115
5936,-8.6057578,41.1243276
5937,-8.6124443,41.1130836
5938,-8.6147559,41.114113
5939,-8.6063969,41.1192506
5940,-8.6159028,41.1294507
5941,-8.6182686,41.1341878
5942,-8.6064445,41.1301823
5943,-8.6108224,41.1267098
5944,-8.6144843,41.1142832
5945,-8.6071331,41.133031
5946,-8.6299858,41.1322025
5947,-8.6187374,41.1235649
5948,-8.6450815,41.1355471
5949,-8.6094472,41.116787
5950,-8.6319661,41.1341598
5951,-8.6485189,41.1418128
5952,-8.6526687,41.1338493
5953,-8.6250281,41.1318611
5954,-8.6111724,41.1333727
5955,-8.6302796,41.1516055
5956,-8.6318425,41.1368384
5957,-8.6557425,41.1321594
5958,-8.6241964,41.1333598
5959,-8.6216927,41.1382436
5960,-8.6309553,41.1316553
5961,-8.6505101,41.1497587
5962,-8.6058348,41.1200836
5963,-8.6089229,41.109694
5964,-8.6397457,41.1428249
5965,-8.6626682,41.131908
5966,-8.607613,41.1214104
5967,-8.6119435,41.1249205
5968,-8.6102797,41.1142658
5969,-8.6179301,41.1318473
5970,-8.6656569,41.1314454
5971,-8.6066288,41.1227479
5972,-8.6439279,41.1447323
5973,-8.6303458,41.1312508
5974,-8.6441191,41.1398678
5975,-8.6105209,41.1357
5976,-8.643516,41.1310795
5977,-8.6098219,41.1281941
5978,-8.6062997,41.1168202
5979,-8.6189533,41.1296406
5980,-8.6406512,41.1351178
5981,-8.6443169,41.1295972
5982,-8.6204075,41.1276546
5983,-8.622738,41.1279874
5984,-8.6075804,41.1344159
5985,-8.64937,41.1378912
5986,-8.6088762,41.1336103
5987,-8.643363,41.1291279
5988,-8.6223704,41.1263914
5989,-8.6492461,41.1345513
5990,-8.6081792,41.1363203
5991,-8.6347376,41.128354
5992,-8.6144383,41.120503
5993,-8.6509611,41.1580435
5994,-8.6252022,41.1381757
5995,-8.6086548,41.1354755
5996,-8.6123825,41.1203618
5997,-8.6283055,41.1382939
5998,-8.6180163,41.1299539
5999,-8.6242539,41.1406401
6000,-8.6248484,41.132127
6001,-8.6074657,41.1133073
6002,-8.6121482,41.1241104
6003,-8.6351402,41.1324054
6004,-8.6059588,41.1220606
6005,-8.6110645,41.1144241
6006,-8.6467178,41.1443516
6007,-8.6220596,41.1389922
6008,-8.6076758,41.1136773
6009,-8.6057007,41.1249185
6010,-8.6100623,41.1138564
6011,-8.6145181,41.1140527
6012,-8.6366571,41.1298589
6013,-8.6062561,41.1302598
6014,-8.6149136,41.1267813
6015,-8.6134077,41.1137809
6016,-8.6187275,41.1257176
6017,-8.6144264,41.1142239
6018,-8.6451145,41.1368811
6019,-8.6182107,41.1303689
6020,-8.6338309,41.1278362
6021,-8.6192722,41.1238329
6022,-8.6081021,41.1363332
6023,-8.620418,41.1368929
6024,-8.6325293,41.129832
6025,-8.6306538,41.1332045
6026,-8.6442328,41.1403617
6027,-8.6540758,41.1319845
6028,-8.6240045,41.1273205
