edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
20890,5330,6264,-122.446383,37.711436,-122.446091,37.711592,-122.446237,37.711514
20891,5330,5331,-122.446383,37.711436,-122.4461803,37.7110381,-122.44628165,37.71123705
20892,5331,5330,-122.4461803,37.7110381,-122.446383,37.711436,-122.44628165,37.71123705
20893,8045,5331,-122.4474739,37.7105827,-122.4461803,37.7110381,-122.44682710000001,37.7108104
20894,5332,6335,-122.4452173,37.7092591,-122.4435863,37.7097421,-122.44440180000001,37.7095006
20895,6335,5332,-122.4435863,37.7097421,-122.4452173,37.7092591,-122.44440180000001,37.7095006
20896,6654,5333,-122.3744845,37.8238574,-122.3748442,37.8243135,-122.37466434999999,37.82408545
20897,5333,6654,-122.3748442,37.8243135,-122.3744845,37.8238574,-122.37466434999999,37.82408545
20898,5334,8078,-122.3908445,37.7111298,-122.3908372,37.7112363,-122.39084085,37.71118305
20899,8078,5334,-122.3908372,37.7112363,-122.3908445,37.7111298,-122.39084085,37.71118305
20900,5339,5334,-122.3908983,37.7103454,-122.3908445,37.7111298,-122.39087140000001,37.7107376
20901,5334,5339,-122.3908445,37.7111298,-122.3908983,37.7103454,-122.39087140000001,37.7107376
20902,5334,8082,-122.3908445,37.7111298,-122.3904318,37.7111294,-122.39063815,37.7111296
20903,7193,5334,-122.3926218,37.7112434,-122.3908445,37.7111298,-122.39173315,37.711186600000005
20904,5335,5336,-122.3940207,37.7113938,-122.3946756,37.7112241,-122.39434815,37.71130895
20905,9341,5335,-122.394763,37.7113179,-122.3940207,37.7113938,-122.39439185,37.711355850000004
20906,5335,9341,-122.3940207,37.7113938,-122.394763,37.7113179,-122.39439185,37.711355850000004
20907,7192,5335,-122.3926248,37.7113244,-122.3940207,37.7113938,-122.39332275,37.7113591
20908,5336,9340,-122.3946756,37.7112241,-122.3946935,37.7112466,-122.39468455,37.71123535
20909,9340,5336,-122.3946935,37.7112466,-122.3946756,37.7112241,-122.39468455,37.71123535
20910,5340,5336,-122.3946084,37.7111562,-122.3946756,37.7112241,-122.394642,37.71119015
20911,5336,5340,-122.3946756,37.7112241,-122.3946084,37.7111562,-122.394642,37.71119015
20912,5336,5337,-122.3946756,37.7112241,-122.3948396,37.7110394,-122.39475759999999,37.71113175
20913,5337,5340,-122.3948396,37.7110394,-122.3946084,37.7111562,-122.394724,37.7110978
20914,5337,5338,-122.3948396,37.7110394,-122.3944168,37.7089109,-122.3946282,37.70997515
20915,5338,5337,-122.3944168,37.7089109,-122.3948396,37.7110394,-122.3946282,37.70997515
20916,5776,5337,-122.3965098,37.7110036,-122.3948396,37.7110394,-122.3956747,37.7110215
20917,5337,5776,-122.3948396,37.7110394,-122.3965098,37.7110036,-122.3956747,37.7110215
20918,5338,7933,-122.3944168,37.7089109,-122.3932625,37.7090778,-122.39383965,37.70899435
20919,7933,5338,-122.3932625,37.7090778,-122.3944168,37.7089109,-122.39383965,37.70899435
20920,5339,7931,-122.3908983,37.7103454,-122.3926018,37.7091616,-122.39175005,37.709753500000005
20921,7931,5339,-122.3926018,37.7091616,-122.3908983,37.7103454,-122.39175005,37.709753500000005
20922,5340,7194,-122.3946084,37.7111562,-122.3926594,37.711247,-122.3936339,37.711201599999995
20923,5341,5342,-122.4710351,37.749776,-122.4717821,37.7488408,-122.47140859999999,37.749308400000004
20924,5342,5341,-122.4717821,37.7488408,-122.4710351,37.749776,-122.47140859999999,37.749308400000004
20925,5341,6166,-122.4710351,37.749776,-122.470631,37.7488267,-122.47083305,37.749301349999996
20926,7991,5341,-122.4710176,37.7504821,-122.4710351,37.749776,-122.47102634999999,37.75012905
20927,5342,8978,-122.4717821,37.7488408,-122.4716363,37.746977,-122.47170919999999,37.7479089
20928,8978,5342,-122.4716363,37.746977,-122.4717821,37.7488408,-122.47170919999999,37.7479089
20929,5343,8917,-122.4603051,37.7703799,-122.4607035,37.7674405,-122.4605043,37.7689102
20930,8917,5343,-122.4607035,37.7674405,-122.4603051,37.7703799,-122.4605043,37.7689102
20931,9795,5343,-122.4592216,37.7711783,-122.4603051,37.7703799,-122.45976335,37.7707791
20932,5343,9795,-122.4603051,37.7703799,-122.4592216,37.7711783,-122.45976335,37.7707791
20933,5345,9540,-122.3710629,37.8132388,-122.3714668,37.8160761,-122.37126484999999,37.81465745
20934,9540,5345,-122.3714668,37.8160761,-122.3710629,37.8132388,-122.37126484999999,37.81465745
20935,9623,5345,-122.3675842,37.8111121,-122.3710629,37.8132388,-122.36932354999999,37.81217545
20936,5345,9623,-122.3710629,37.8132388,-122.3675842,37.8111121,-122.36932354999999,37.81217545
20937,5346,5922,-122.4301762,37.7108876,-122.429269,37.709615,-122.4297226,37.710251299999996
20938,5922,5346,-122.429269,37.709615,-122.4301762,37.7108876,-122.4297226,37.710251299999996
20939,5346,6086,-122.4301762,37.7108876,-122.4314009,37.7106784,-122.43078855,37.710783
20940,6086,5346,-122.4314009,37.7106784,-122.4301762,37.7108876,-122.43078855,37.710783
20941,6085,5346,-122.4281896,37.709957,-122.4301762,37.7108876,-122.4291829,37.710422300000005
20942,5346,6085,-122.4301762,37.7108876,-122.4281896,37.709957,-122.4291829,37.710422300000005
20943,8411,5347,-122.4044507,37.7697593,-122.4049953,37.7697218,-122.40472299999999,37.769740549999995
20944,5347,8411,-122.4049953,37.7697218,-122.4044507,37.7697593,-122.40472299999999,37.769740549999995
20945,5349,5348,-122.404633,37.7659639,-122.404757,37.7672565,-122.404695,37.7666102
20946,5348,5349,-122.404757,37.7672565,-122.404633,37.7659639,-122.404695,37.7666102
20947,5350,5351,-122.4040206,37.7595642,-122.4038926,37.7589803,-122.4039566,37.759272249999995
20948,5351,5350,-122.4038926,37.7589803,-122.4040206,37.7595642,-122.4039566,37.759272249999995
20949,5351,5352,-122.4038926,37.7589803,-122.4038432,37.7579705,-122.4038679,37.758475399999995
20950,7302,5352,-122.4039239,37.7580613,-122.4038432,37.7579705,-122.40388354999999,37.758015900000004
20951,5352,7302,-122.4038432,37.7579705,-122.4039239,37.7580613,-122.40388354999999,37.758015900000004
20952,8052,5353,-122.4040595,37.7569947,-122.4035519,37.7544754,-122.40380569999999,37.75573505
20953,6089,5354,-122.455625,37.7284719,-122.4556236,37.7288401,-122.4556243,37.728656
20954,5354,6089,-122.4556236,37.7288401,-122.455625,37.7284719,-122.4556243,37.728656
20955,5354,6090,-122.4556236,37.7288401,-122.4557855,37.7299603,-122.45570455000001,37.7294002
20956,6090,5354,-122.4557855,37.7299603,-122.4556236,37.7288401,-122.45570455000001,37.7294002
20957,5355,5356,-122.450024,37.719021,-122.4493019,37.7201484,-122.44966295,37.7195847
20958,5356,5355,-122.4493019,37.7201484,-122.450024,37.719021,-122.44966295,37.7195847
20959,5356,5357,-122.4493019,37.7201484,-122.4486977,37.7210549,-122.4489998,37.72060165
20960,5357,5356,-122.4486977,37.7210549,-122.4493019,37.7201484,-122.4489998,37.72060165
20961,5358,5359,-122.4355795,37.7115873,-122.4352922,37.7109134,-122.43543585,37.71125035
20962,5359,5358,-122.4352922,37.7109134,-122.4355795,37.7115873,-122.43543585,37.71125035
20963,5358,5569,-122.4355795,37.7115873,-122.4379419,37.7117731,-122.43676070000001,37.7116802
20964,5569,5358,-122.4379419,37.7117731,-122.4355795,37.7115873,-122.43676070000001,37.7116802
20965,5359,5360,-122.4352922,37.7109134,-122.4350126,37.7102464,-122.43515239999999,37.7105799
20966,5360,5359,-122.4350126,37.7102464,-122.4352922,37.7109134,-122.43515239999999,37.7105799
20967,5663,5359,-122.4342181,37.7113843,-122.4352922,37.7109134,-122.43475515,37.71114885
20968,5359,5663,-122.4352922,37.7109134,-122.4342181,37.7113843,-122.43475515,37.71114885
20969,5664,5360,-122.4336404,37.7108324,-122.4350126,37.7102464,-122.4343265,37.7105394
20970,5360,5664,-122.4350126,37.7102464,-122.4336404,37.7108324,-122.4343265,37.7105394
20971,5665,5361,-122.4324895,37.709733,-122.434437,37.7088963,-122.43346325,37.709314649999996
20972,5361,5665,-122.434437,37.7088963,-122.4324895,37.709733,-122.43346325,37.709314649999996
20973,6045,5362,-122.4549325,37.741783,-122.4570188,37.7404233,-122.45597565,37.74110315
20974,5362,6045,-122.4570188,37.7404233,-122.4549325,37.741783,-122.45597565,37.74110315
20975,5364,5365,-122.4692929,37.7449476,-122.4691826,37.743342,-122.46923774999999,37.7441448
20976,5365,5364,-122.4691826,37.743342,-122.4692929,37.7449476,-122.46923774999999,37.7441448
20977,5365,8975,-122.4691826,37.743342,-122.4690534,37.7414775,-122.46911800000001,37.74240975
20978,8975,5365,-122.4690534,37.7414775,-122.4691826,37.743342,-122.46911800000001,37.74240975
20979,5365,6468,-122.4691826,37.743342,-122.4702341,37.743296,-122.46970834999999,37.743319
20980,6468,5365,-122.4702341,37.743296,-122.4691826,37.743342,-122.46970834999999,37.743319
20981,5366,7700,-122.4706153,37.7638603,-122.4704901,37.7620586,-122.47055270000001,37.76295945
20982,7700,5366,-122.4704901,37.7620586,-122.4706153,37.7638603,-122.47055270000001,37.76295945
20983,6917,5366,-122.4707429,37.7656967,-122.4706153,37.7638603,-122.47067910000001,37.7647785
20984,5366,6917,-122.4706153,37.7638603,-122.4707429,37.7656967,-122.47067910000001,37.7647785
20985,5366,6114,-122.4706153,37.7638603,-122.4716825,37.7638132,-122.4711489,37.763836749999996
20986,6114,5366,-122.4716825,37.7638132,-122.4706153,37.7638603,-122.4711489,37.763836749999996
20987,5367,5777,-122.4703559,37.7601289,-122.4714257,37.7600817,-122.4708908,37.7601053
20988,5777,5367,-122.4714257,37.7600817,-122.4703559,37.7601289,-122.4708908,37.7601053
20989,5367,8969,-122.4703559,37.7601289,-122.4702958,37.7592635,-122.47032585,37.7596962
20990,8969,5367,-122.4702958,37.7592635,-122.4703559,37.7601289,-122.47032585,37.7596962
20991,7092,5367,-122.4704812,37.7619309,-122.4703559,37.7601289,-122.47041855,37.7610299
20992,5367,7092,-122.4703559,37.7601289,-122.4704812,37.7619309,-122.47041855,37.7610299
20993,5369,6832,-122.4719349,37.7826118,-122.4718013,37.7807489,-122.4718681,37.78168035
20994,6832,5369,-122.4718013,37.7807489,-122.4719349,37.7826118,-122.4718681,37.78168035
20995,5369,6710,-122.4719349,37.7826118,-122.4723976,37.7825913,-122.47216624999999,37.782601549999995
20996,6710,5369,-122.4723976,37.7825913,-122.4719349,37.7826118,-122.47216624999999,37.782601549999995
20997,5370,5371,-122.4715248,37.7768937,-122.4713911,37.7750296,-122.47145795,37.77596165
20998,5371,5370,-122.4713911,37.7750296,-122.4715248,37.7768937,-122.47145795,37.77596165
20999,5370,6712,-122.4715248,37.7768937,-122.4719866,37.7768727,-122.47175569999999,37.7768832
21000,6712,5370,-122.4719866,37.7768727,-122.4715248,37.7768937,-122.47175569999999,37.7768832
21001,5371,6713,-122.4713911,37.7750296,-122.4718527,37.7750086,-122.4716219,37.7750191
21002,6713,5371,-122.4718527,37.7750086,-122.4713911,37.7750296,-122.4716219,37.7750191
21003,5372,6166,-122.4695653,37.7489068,-122.470631,37.7488267,-122.47009815,37.748866750000005
21004,6166,5372,-122.470631,37.7488267,-122.4695653,37.7489068,-122.47009815,37.748866750000005
21005,7620,5373,-122.4589204,37.7972197,-122.457399,37.797068,-122.4581597,37.79714385
21006,5373,7620,-122.457399,37.797068,-122.4589204,37.7972197,-122.4581597,37.79714385
21007,5374,5373,-122.4564124,37.7983594,-122.457399,37.797068,-122.4569057,37.7977137
21008,5373,5374,-122.457399,37.797068,-122.4564124,37.7983594,-122.4569057,37.7977137
21009,5373,6541,-122.457399,37.797068,-122.4580322,37.7973324,-122.4577156,37.797200200000006
21010,6541,5373,-122.4580322,37.7973324,-122.457399,37.797068,-122.4577156,37.797200200000006
21011,5374,7621,-122.4564124,37.7983594,-122.4567273,37.7985135,-122.45656985,37.79843645
21012,7621,5374,-122.4567273,37.7985135,-122.4564124,37.7983594,-122.45656985,37.79843645
21013,5375,7950,-122.4529344,37.8019986,-122.4534577,37.8011852,-122.45319605,37.8015919
21014,7950,5375,-122.4534577,37.8011852,-122.4529344,37.8019986,-122.45319605,37.8015919
21015,5375,5491,-122.4529344,37.8019986,-122.4516371,37.8014674,-122.45228575,37.801733
21016,5491,5375,-122.4516371,37.8014674,-122.4529344,37.8019986,-122.45228575,37.801733
21017,5375,7949,-122.4529344,37.8019986,-122.4521596,37.8027659,-122.45254700000001,37.802382249999994
21018,8746,5375,-122.4525279,37.8025673,-122.4529344,37.8019986,-122.45273115,37.80228295
21019,5376,6436,-122.4519971,37.8020604,-122.4515081,37.8018645,-122.45175259999999,37.801962450000005
21020,6436,5376,-122.4515081,37.8018645,-122.4519971,37.8020604,-122.45175259999999,37.801962450000005
21021,5377,5378,-122.4562821,37.7554542,-122.4601849,37.7537458,-122.4582335,37.754599999999996
21022,5378,5377,-122.4601849,37.7537458,-122.4562821,37.7554542,-122.4582335,37.754599999999996
21023,5377,5650,-122.4562821,37.7554542,-122.459645,37.7541681,-122.45796354999999,37.75481115
21024,5650,5377,-122.459645,37.7541681,-122.4562821,37.7554542,-122.45796354999999,37.75481115
21025,5650,5378,-122.459645,37.7541681,-122.4601849,37.7537458,-122.45991495,37.75395695
21026,5378,5650,-122.4601849,37.7537458,-122.459645,37.7541681,-122.45991495,37.75395695
21027,5379,9523,-122.4401514,37.7618522,-122.4400895,37.761187,-122.44012045,37.7615196
21028,9523,5379,-122.4400895,37.761187,-122.4401514,37.7618522,-122.44012045,37.7615196
21029,7646,5380,-122.428343,37.7300263,-122.4261067,37.7301385,-122.42722485,37.7300824
21030,5380,7646,-122.4261067,37.7301385,-122.428343,37.7300263,-122.42722485,37.7300824
21031,5801,5381,-122.4364955,37.7224709,-122.4371743,37.7215766,-122.43683490000001,37.72202375
21032,5381,5801,-122.4371743,37.7215766,-122.4364955,37.7224709,-122.43683490000001,37.72202375
21033,5382,5383,-122.4355991,37.7208323,-122.434796,37.7204502,-122.43519755,37.72064125
21034,5383,5382,-122.434796,37.7204502,-122.4355991,37.7208323,-122.43519755,37.72064125
21035,5762,5382,-122.4344171,37.7223868,-122.4355991,37.7208323,-122.4350081,37.72160955
21036,5382,5762,-122.4355991,37.7208323,-122.4344171,37.7223868,-122.4350081,37.72160955
21037,6036,5383,-122.433617,37.7220052,-122.434796,37.7204502,-122.4342065,37.7212277
21038,5383,6036,-122.434796,37.7204502,-122.433617,37.7220052,-122.4342065,37.7212277
21039,5384,5385,-122.4331957,37.7196879,-122.432385,37.719298,-122.43279035,37.71949295
21040,5385,5384,-122.432385,37.719298,-122.4331957,37.7196879,-122.43279035,37.71949295
21041,5928,5384,-122.4320198,37.7212455,-122.4331957,37.7196879,-122.43260775,37.7204667
21042,5384,5928,-122.4331957,37.7196879,-122.4320198,37.7212455,-122.43260775,37.7204667
21043,5725,5385,-122.4312144,37.7208602,-122.432385,37.719298,-122.4317997,37.7200791
21044,5385,5725,-122.432385,37.719298,-122.4312144,37.7208602,-122.4317997,37.7200791
21045,5385,5386,-122.432385,37.719298,-122.431597,37.7189221,-122.431991,37.71911005
21046,5386,5385,-122.431597,37.7189221,-122.432385,37.719298,-122.431991,37.71911005
21047,6447,5386,-122.430412,37.720478,-122.431597,37.7189221,-122.4310045,37.71970005
21048,5386,6447,-122.431597,37.7189221,-122.430412,37.720478,-122.4310045,37.71970005
21049,6213,5387,-122.428813,37.7197131,-122.4299914,37.7181538,-122.4294022,37.71893345
21050,5387,6213,-122.4299914,37.7181538,-122.428813,37.7197131,-122.4294022,37.71893345
21051,5387,5388,-122.4299914,37.7181538,-122.4291951,37.7177747,-122.42959325000001,37.71796425
21052,5388,5387,-122.4291951,37.7177747,-122.4299914,37.7181538,-122.42959325000001,37.71796425
21053,5388,6334,-122.4291951,37.7177747,-122.4302194,37.7163998,-122.42970725,37.71708725
21054,6334,5388,-122.4302194,37.7163998,-122.4291951,37.7177747,-122.42970725,37.71708725
21055,5388,5389,-122.4291951,37.7177747,-122.4283918,37.717389,-122.42879345,37.71758185
21056,5389,5388,-122.4283918,37.717389,-122.4291951,37.7177747,-122.42879345,37.71758185
21057,6333,5388,-122.4280158,37.7193335,-122.4291951,37.7177747,-122.42860544999999,37.7185541
21058,5388,6333,-122.4291951,37.7177747,-122.4280158,37.7193335,-122.42860544999999,37.7185541
21059,5389,6290,-122.4283918,37.717389,-122.429255,37.716213,-122.4288234,37.716801000000004
21060,6290,5389,-122.429255,37.716213,-122.4283918,37.717389,-122.4288234,37.716801000000004
21061,6289,5389,-122.4272165,37.718952,-122.4283918,37.717389,-122.42780415,37.7181705
21062,5389,6289,-122.4283918,37.717389,-122.4272165,37.718952,-122.42780415,37.7181705
21063,5390,5391,-122.4741343,37.734585,-122.4739865,37.7324155,-122.4740604,37.733500250000006
21064,5391,5390,-122.4739865,37.7324155,-122.4741343,37.734585,-122.4740604,37.733500250000006
21065,5390,6598,-122.4741343,37.734585,-122.4732518,37.7346094,-122.47369305000001,37.734597199999996
21066,6971,5390,-122.4750634,37.7345594,-122.4741343,37.734585,-122.47459885,37.7345722
21067,5391,5467,-122.4739865,37.7324155,-122.4742163,37.7321209,-122.4741014,37.7322682
21068,5467,5391,-122.4742163,37.7321209,-122.4739865,37.7324155,-122.4741014,37.7322682
21069,8214,5392,-122.4676328,37.7415126,-122.4682399,37.7400331,-122.46793635,37.74077285
21070,5392,8214,-122.4682399,37.7400331,-122.4676328,37.7415126,-122.46793635,37.74077285
21071,5392,5393,-122.4682399,37.7400331,-122.4691999,37.7398619,-122.4687199,37.7399475
21072,5393,5392,-122.4691999,37.7398619,-122.4682399,37.7400331,-122.4687199,37.7399475
21073,6052,5393,-122.4685918,37.7414978,-122.4691999,37.7398619,-122.46889585,37.74067985
21074,5393,6052,-122.4691999,37.7398619,-122.4685918,37.7414978,-122.46889585,37.74067985
21075,5393,5394,-122.4691999,37.7398619,-122.4699961,37.7395715,-122.469598,37.7397167
21076,5394,5393,-122.4699961,37.7395715,-122.4691999,37.7398619,-122.469598,37.7397167
21077,5394,5395,-122.4699961,37.7395715,-122.4711006,37.7395174,-122.47054835,37.73954445
21078,5395,5394,-122.4711006,37.7395174,-122.4699961,37.7395715,-122.47054835,37.73954445
21079,6053,5394,-122.4701135,37.7414299,-122.4699961,37.7395715,-122.4700548,37.7405007
21080,5394,6053,-122.4699961,37.7395715,-122.4701135,37.7414299,-122.4700548,37.7405007
21081,6054,5395,-122.47124,37.741381,-122.4711006,37.7395174,-122.4711703,37.7404492
21082,5395,6054,-122.4711006,37.7395174,-122.47124,37.741381,-122.4711703,37.7404492
21083,5396,6729,-122.4743641,37.7393716,-122.4753787,37.7393284,-122.4748714,37.73935
21084,6729,5396,-122.4753787,37.7393284,-122.4743641,37.7393716,-122.4748714,37.73935
21085,5446,5396,-122.4745108,37.7412372,-122.4743641,37.7393716,-122.47443745000001,37.7403044
21086,5396,5446,-122.4743641,37.7393716,-122.4745108,37.7412372,-122.47443745000001,37.7403044
21087,6055,5397,-122.4766549,37.7411426,-122.4765247,37.739278,-122.4765898,37.7402103
21088,5397,6055,-122.4765247,37.739278,-122.4766549,37.7411426,-122.4765898,37.7402103
21089,5398,5397,-122.477596,37.7392312,-122.4765247,37.739278,-122.47706035,37.739254599999995
21090,5397,5398,-122.4765247,37.739278,-122.477596,37.7392312,-122.47706035,37.739254599999995
21091,5399,5398,-122.4786665,37.7391844,-122.477596,37.7392312,-122.47813125,37.7392078
21092,5398,5399,-122.477596,37.7392312,-122.4786665,37.7391844,-122.47813125,37.7392078
21093,5974,5398,-122.477726,37.7410954,-122.477596,37.7392312,-122.47766100000001,37.7401633
21094,5398,5974,-122.477596,37.7392312,-122.477726,37.7410954,-122.47766100000001,37.7401633
21095,5497,5399,-122.4787965,37.7410481,-122.4786665,37.7391844,-122.47873150000001,37.74011625
21096,5399,5497,-122.4786665,37.7391844,-122.4787965,37.7410481,-122.47873150000001,37.74011625
21097,5399,8949,-122.4786665,37.7391844,-122.4785367,37.7373261,-122.4786016,37.738255249999995
21098,8949,5399,-122.4785367,37.7373261,-122.4786665,37.7391844,-122.4786016,37.738255249999995
21099,5400,5401,-122.4925912,37.7385731,-122.4936732,37.7385227,-122.4931322,37.7385479
21100,5401,5400,-122.4936732,37.7385227,-122.4925912,37.7385731,-122.4931322,37.7385479
21101,6056,5400,-122.4927217,37.7404337,-122.4925912,37.7385731,-122.49265645,37.739503400000004
21102,5400,6056,-122.4925912,37.7385731,-122.4927217,37.7404337,-122.49265645,37.739503400000004
21103,5401,6057,-122.4936732,37.7385227,-122.4937932,37.7403864,-122.49373320000001,37.73945455
21104,6057,5401,-122.4937932,37.7403864,-122.4936732,37.7385227,-122.49373320000001,37.73945455
21105,8934,5401,-122.4935552,37.736724,-122.4936732,37.7385227,-122.4936142,37.73762335
21106,5401,8934,-122.4936732,37.7385227,-122.4935552,37.736724,-122.4936142,37.73762335
21107,5401,6957,-122.4936732,37.7385227,-122.494122,37.7385029,-122.4938976,37.738512799999995
21108,6957,5401,-122.494122,37.7385029,-122.4936732,37.7385227,-122.4938976,37.738512799999995
21109,5439,5402,-122.4970082,37.7402446,-122.4968777,37.7383813,-122.49694295,37.73931295
21110,5402,5439,-122.4968777,37.7383813,-122.4970082,37.7402446,-122.49694295,37.73931295
21111,5402,5403,-122.4968777,37.7383813,-122.4979473,37.7383342,-122.4974125,37.73835775
21112,5403,5402,-122.4979473,37.7383342,-122.4968777,37.7383813,-122.4974125,37.73835775
21113,5403,5404,-122.4979473,37.7383342,-122.4990186,37.7382869,-122.49848295000001,37.738310549999994
21114,5404,5403,-122.4990186,37.7382869,-122.4979473,37.7383342,-122.49848295000001,37.738310549999994
21115,5902,5403,-122.4980781,37.7401974,-122.4979473,37.7383342,-122.4980127,37.7392658
21116,5403,5902,-122.4979473,37.7383342,-122.4980781,37.7401974,-122.4980127,37.7392658
21117,5508,5404,-122.4991492,37.7401501,-122.4990186,37.7382869,-122.4990839,37.7392185
21118,5404,5508,-122.4990186,37.7382869,-122.4991492,37.7401501,-122.4990839,37.7392185
21119,5405,5406,-122.5022344,37.7381451,-122.5033075,37.7380978,-122.50277095000001,37.738121449999994
21120,5406,5405,-122.5033075,37.7380978,-122.5022344,37.7381451,-122.50277095000001,37.738121449999994
21121,5405,9892,-122.5022344,37.7381451,-122.5021035,37.7362791,-122.50216895,37.737212099999994
21122,9892,5405,-122.5021035,37.7362791,-122.5022344,37.7381451,-122.50216895,37.737212099999994
21123,6058,5405,-122.502365,37.7400082,-122.5022344,37.7381451,-122.50229970000001,37.73907665
21124,5405,6058,-122.5022344,37.7381451,-122.502365,37.7400082,-122.50229970000001,37.73907665
21125,6059,5406,-122.5034379,37.7399609,-122.5033075,37.7380978,-122.5033727,37.739029349999996
21126,5406,6059,-122.5033075,37.7380978,-122.5034379,37.7399609,-122.5033727,37.739029349999996
21127,5407,5408,-122.4607525,37.7270355,-122.4608015,37.7260622,-122.46077700000001,37.72654885
21128,5408,5407,-122.4608015,37.7260622,-122.4607525,37.7270355,-122.46077700000001,37.72654885
21129,5407,5413,-122.4607525,37.7270355,-122.4618261,37.726835,-122.4612893,37.72693525
21130,5413,5407,-122.4618261,37.726835,-122.4607525,37.7270355,-122.4612893,37.72693525
21131,5412,5407,-122.4604749,37.726993,-122.4607525,37.7270355,-122.4606137,37.727014249999996
21132,5407,5412,-122.4607525,37.7270355,-122.4604749,37.726993,-122.4606137,37.727014249999996
21133,5408,5409,-122.4608015,37.7260622,-122.4612297,37.7249582,-122.4610156,37.7255102
21134,5409,5408,-122.4612297,37.7249582,-122.4608015,37.7260622,-122.4610156,37.7255102
21135,5411,5408,-122.4618269,37.7263476,-122.4608015,37.7260622,-122.4613142,37.7262049
21136,5408,5411,-122.4608015,37.7260622,-122.4618269,37.7263476,-122.4613142,37.7262049
21137,8257,5409,-122.461267,37.7236427,-122.4612297,37.7249582,-122.46124835,37.72430045
21138,5409,8257,-122.4612297,37.7249582,-122.461267,37.7236427,-122.46124835,37.72430045
21139,7475,5409,-122.4601126,37.724724,-122.4612297,37.7249582,-122.46067115,37.724841100000006
21140,5409,7475,-122.4612297,37.7249582,-122.4601126,37.724724,-122.46067115,37.724841100000006
21141,9454,5409,-122.4622657,37.7252122,-122.4612297,37.7249582,-122.4617477,37.7250852
21142,9455,5409,-122.4600297,37.7247704,-122.4612297,37.7249582,-122.4606297,37.7248643
21143,5410,5411,-122.4621229,37.7263443,-122.4618269,37.7263476,-122.4619749,37.726345949999995
21144,5411,5410,-122.4618269,37.7263476,-122.4621229,37.7263443,-122.4619749,37.726345949999995
21145,5411,5413,-122.4618269,37.7263476,-122.4618261,37.726835,-122.4618265,37.726591299999995
21146,5413,5411,-122.4618261,37.726835,-122.4618269,37.7263476,-122.4618265,37.726591299999995
21147,5413,5414,-122.4618261,37.726835,-122.4621278,37.7268321,-122.46197695000001,37.72683355
21148,5414,5413,-122.4621278,37.7268321,-122.4618261,37.726835,-122.46197695000001,37.72683355
21149,5764,5416,-122.4622786,37.7509929,-122.462068,37.750274,-122.4621733,37.750633449999995
21150,5416,5764,-122.462068,37.750274,-122.4622786,37.7509929,-122.4621733,37.750633449999995
21151,5417,5418,-122.4011883,37.7265634,-122.4018948,37.7269462,-122.40154154999999,37.7267548
21152,5418,5417,-122.4018948,37.7269462,-122.4011883,37.7265634,-122.40154154999999,37.7267548
21153,6126,5420,-122.3926261,37.7226702,-122.3931928,37.7220467,-122.39290944999999,37.72235845
21154,5420,6126,-122.3931928,37.7220467,-122.3926261,37.7226702,-122.39290944999999,37.72235845
21155,5420,8553,-122.3931928,37.7220467,-122.3950425,37.7230814,-122.39411765,37.72256405
21156,8553,5420,-122.3950425,37.7230814,-122.3931928,37.7220467,-122.39411765,37.72256405
21157,5421,6423,-122.4220908,37.7422007,-122.4220187,37.7423122,-122.42205475,37.74225645
21158,6423,5421,-122.4220187,37.7423122,-122.4220908,37.7422007,-122.42205475,37.74225645
21159,5421,5422,-122.4220908,37.7422007,-122.4209842,37.7417544,-122.4215375,37.74197755
21160,5839,5422,-122.4207003,37.7421939,-122.4209842,37.7417544,-122.42084224999999,37.74197415
21161,5422,5839,-122.4209842,37.7417544,-122.4207003,37.7421939,-122.42084224999999,37.74197415
21162,5423,5424,-122.4176493,37.7405031,-122.4170269,37.7404728,-122.4173381,37.74048795
21163,5424,5423,-122.4170269,37.7404728,-122.4176493,37.7405031,-122.4173381,37.74048795
21164,9622,5424,-122.4169436,37.7416662,-122.4170269,37.7404728,-122.41698525,37.741069499999995
21165,5424,9622,-122.4170269,37.7404728,-122.4169436,37.7416662,-122.41698525,37.741069499999995
21166,6105,5425,-122.415692,37.741609,-122.415787,37.7404125,-122.4157395,37.74101075
21167,6559,5426,-122.4138417,37.7415218,-122.4139236,37.7403219,-122.41388265,37.74092185
21168,5426,6559,-122.4139236,37.7403219,-122.4138417,37.7415218,-122.41388265,37.74092185
21169,8469,5426,-122.4145659,37.7403532,-122.4139236,37.7403219,-122.41424475,37.74033755
21170,5426,8469,-122.4139236,37.7403219,-122.4145659,37.7403532,-122.41424475,37.74033755
21171,5427,9044,-122.405075,37.7482176,-122.4049523,37.7481736,-122.40501365,37.7481956
21172,9044,5427,-122.4049523,37.7481736,-122.405075,37.7482176,-122.40501365,37.7481956
21173,9820,5428,-122.4074598,37.7423374,-122.407444,37.7423622,-122.4074519,37.7423498
21174,5428,9820,-122.407444,37.7423622,-122.4074598,37.7423374,-122.4074519,37.7423498
21175,5428,5429,-122.407444,37.7423622,-122.4060566,37.744093,-122.4067503,37.7432276
21176,5429,5428,-122.4060566,37.744093,-122.407444,37.7423622,-122.4067503,37.7432276
21177,8470,5428,-122.4077619,37.7423138,-122.407444,37.7423622,-122.40760295,37.742338000000004
