section_id,s_node,e_node,length
42480,15721,15704,235.259
42481,15705,15721,162.119
42482,15705,15715,90.625
42483,15715,15705,90.625
42484,28778,15705,112.628
42485,15705,28778,112.628
42486,15706,15798,58.707
42487,15798,15706,58.707
42488,15793,15706,22.764
42489,15706,15793,22.764
42490,15706,15720,225.628
42491,15707,29990,16.577
42492,15715,15707,37.976
42493,15720,15707,139.803
42494,15708,15802,6.867
42495,15802,15708,6.867
42496,15798,15708,24.102
42497,15708,15798,24.102
42498,15728,15708,76.393
42499,15714,15709,19.683
42500,15709,15714,19.683
42501,15709,15724,46.369
42502,15709,15723,42.049
42503,15723,15709,42.049
42504,15709,15710,20.329
42505,15710,15719,151.32
42506,15710,15714,22.223000000000003
42507,29990,15710,64.16300000000001
42508,15804,15711,8.97
42509,15711,15804,8.97
42510,15711,28775,60.59
42511,28775,15711,60.59
42512,15727,15711,73.161
42513,15718,15712,115.991
42514,15712,15718,115.991
42515,15713,15726,79.03
42516,15713,15888,54.386
42517,15888,15713,54.386
42518,28775,15713,73.701
42519,15713,28775,73.701
42520,15886,15713,48.186
42521,30612,15714,356.05000000000007
42522,15714,30612,356.05000000000007
42523,15715,29991,30.579
42524,29991,15715,30.579
42525,15716,15717,35.001
42526,15717,15716,35.001
42527,15717,15738,55.528
42528,15717,15740,145.35399999999998
42529,15732,15717,54.102
42530,15718,15719,65.322
42531,15734,15718,52.463
42532,15738,15718,67.961
42533,15719,15733,54.51
42534,15719,15720,81.21
42535,15720,15721,105.061
42536,15721,15722,121.578
42537,15722,28774,148.977
42538,15723,15724,32.141
42539,15723,15808,371.989
42540,15808,15723,371.989
42541,15724,29991,13.929
42542,15725,15726,35.044000000000004
42543,15726,15725,35.044000000000004
42544,15726,15729,47.971
42545,15726,15735,65.382
42546,15727,35158,7.583
42547,15735,15727,62.235
42548,15731,15728,46.822
42549,35158,15728,64.43299999999999
42550,15729,15732,45.62
42551,15736,15729,62.542
42552,15730,15734,44.841
42553,15730,15736,68.652
42554,15731,15730,64.078
42555,35158,15730,48.595
42556,15733,15731,43.257
42557,15737,15732,58.57900000000001
42558,15733,15734,64.754
42559,15734,15737,68.685
42560,15736,15735,48.353
42561,15737,15736,44.567
42562,15738,15737,54.055
42563,15740,15738,94.802
42564,15739,15740,32.975
42565,15740,15739,32.975
42566,15741,15785,46.935
42567,15785,15741,46.935
42568,15743,15741,43.597
42569,15742,35457,244.78
42570,15742,15753,106.942
42571,15753,15742,106.942
42572,15765,15742,50.06699999999999
42573,15742,15765,50.06699999999999
42574,15743,15786,48.814
42575,15786,15743,48.814
42576,35457,15743,50.858
42577,15744,15796,211.404
42578,15744,15797,23.544
42579,15794,15744,62.39
42580,15745,15886,212.71
42581,15886,15745,212.71
42582,15745,15886,121.111
42583,15749,15745,69.827
42584,15745,15749,69.827
42585,15751,15745,68.786
42586,15746,15747,114.898
42587,15747,15757,68.596
42588,15759,15747,254.561
42589,15755,15748,155.626
42590,15748,15755,155.626
42591,15748,15749,197.259
42592,15749,15748,197.259
42593,15748,34738,206.968
42594,34738,15748,206.968
42595,15750,15749,161.369
42596,15750,35156,80.638
42597,35156,15750,80.638
42598,15751,15750,181.932
42599,15803,15750,137.169
42600,15805,15751,80.05000000000001
42601,28775,15751,174.684
42602,15752,15787,42.387
42603,15752,15765,62.612
42604,15765,15752,62.612
42605,15791,15752,81.48299999999999
42606,15752,15791,81.48299999999999
42607,15753,15767,33.987
42608,15767,15753,33.987
42609,15766,15753,304.85600000000005
42610,15768,15753,366.428
42611,15756,15754,9.263
42612,15754,15756,9.263
42613,15755,15754,261.13
42614,15757,15755,51.883
42615,15758,15756,36.051
42616,15756,15758,36.051
42617,15756,15767,239.847
42618,15767,15756,239.847
42619,15758,15757,257.642
42620,15758,15761,28.208
42621,15759,15762,33.691
42622,15761,15759,36.818
42623,15767,15760,255.205
42624,15760,15767,255.205
42625,15766,15760,95.123
42626,15760,15766,95.123
42627,28780,15761,206.288
42628,15762,15763,252.914
42629,15763,28780,59.231
42630,15764,15800,55.977
42631,15764,15803,105.366
42632,15805,15764,178.837
42633,35155,15765,11.353
42634,15766,27520,102.03799999999998
42635,28780,15767,65.593
42636,15767,28780,65.593
42637,15768,35984,5.411
42638,35984,15768,5.411
42639,38437,15768,49.246
42640,15768,38437,49.246
42641,15769,15770,66.522
42642,15770,15769,66.522
42643,15769,38437,81.75
42644,38437,15769,81.75
42645,15777,15771,228.627
42646,39334,15772,250.67000000000004
42647,15772,39334,250.67000000000004
42648,15772,15773,162.253
42649,37513,15772,11.616
42650,15774,15773,32.078
42651,15773,15774,32.078
42652,15773,15776,64.32
42653,15775,37513,33.559
42654,15775,15776,164.69299999999998
42655,15777,15775,42.84
42656,15776,15778,124.875
42657,43347,15777,55.735
42658,15778,15783,25.869
42659,15783,15778,25.869
42660,15781,15779,56.541
42661,15779,15781,56.541
42662,15779,15780,45.304
42663,15780,15779,45.304
42664,15783,15781,21.419
42665,15781,15783,21.419
42666,15781,15782,47.784
42667,15782,15781,47.784
42668,15783,15784,57.867
42669,15784,15783,57.867
42670,15785,15786,63.634
42671,15786,15788,62.848
42672,15786,35155,273.892
42673,15787,35155,59.197
42674,15787,15788,254.875
42675,15792,15787,63.687
42676,15788,15789,14.199
42677,15789,15790,91.934
42678,15790,15789,91.934
42679,15789,15794,52.151
42680,15790,15793,49.992
42681,15793,15790,49.992
42682,15795,15791,53.386
42683,15791,15795,53.386
42684,15792,15791,80.668
42685,15794,15792,231.819
42686,15796,15792,53.329
42687,15793,15794,112.321
42688,15799,15795,46.974
42689,15795,15799,46.974
42690,15796,15795,92.913
42691,15800,15796,47.289
42692,15797,15801,31.366
42693,15798,15797,143.455
42694,15799,15800,105.429
42695,15799,15803,56.015
42696,15800,15801,192.551
42697,15801,15802,154.379
42698,15801,15805,57.949
42699,15802,15804,54.593
42700,15804,15802,54.593
42701,15804,15805,171.069
42702,15806,27518,253.58899999999988
42703,15807,15815,143.79900000000004
42704,15809,15807,284.328
42705,15807,15809,284.328
42706,27518,15807,100.269
42707,15808,15809,57.331
42708,15809,15808,57.331
42709,15808,15810,31.539
42710,39335,15808,240.833
42711,15809,39335,120.009
42712,15811,15809,32.323
42713,15810,42933,49.458
42714,15811,15810,57.109
42715,19883,15811,46.512
42716,15812,34715,32.391
42717,34715,15812,32.391
42718,15812,15821,150.372
42719,15821,15812,150.372
42720,15833,15812,126.924
42721,15812,15833,126.924
42722,15813,15814,281.37300000000005
42723,15815,15814,282.531
42724,15814,15815,282.531
42725,15814,31302,193.442
42726,31302,15814,193.442
42727,15815,27518,40.608
42728,15816,31303,56.357
42729,15822,15816,29.596000000000004
42730,15816,15822,29.596000000000004
42731,31302,15816,11.301
42732,15816,31302,11.301
42733,15818,15817,38.789
42734,15820,15817,30.389
42735,15818,15819,25.644
42736,15840,15818,478.44000000000005
42737,15820,15819,42.188
42738,15821,15825,13.259
42739,15825,15821,13.259
42740,15824,15821,65.642
42741,15822,15823,65.712
42742,15827,15822,13.615
42743,15822,15827,13.615
42744,37517,15823,31.626
42745,15823,37517,31.626
42746,15823,15824,132.58
42747,15824,37625,32.555
42748,37625,15824,32.555
42749,15825,15829,79.216
42750,15829,15825,79.216
42751,15825,15827,105.176
42752,15827,15825,105.176
42753,15829,15826,114.217
42754,15826,15829,114.217
42755,15827,15830,78.388
42756,15830,15827,78.388
42757,15828,15832,212.745
42758,15832,15828,212.745
42759,15831,15828,191.806
42760,15828,15831,191.806
42761,15830,15828,153.724
42762,15828,15830,153.724
42763,15829,15830,102.525
42764,15830,15829,102.525
42765,15831,31304,45.015
42766,31304,15831,34.409
42767,15833,37292,159.84699999999998
42768,37292,15833,159.84699999999998
42769,15834,15833,291.16700000000003
42770,15833,15834,291.16700000000003
42771,33922,15833,229.584
42772,15833,33922,229.584
42773,15835,15836,96.177
42774,15836,15835,96.177
42775,34715,15835,14.608
42776,15835,34715,14.608
42777,43216,15835,101.685
42778,15835,43216,101.685
42779,15836,34715,106.02400000000002
42780,34715,15836,106.02400000000002
42781,15836,43215,53.15
42782,43215,15836,53.15
42783,31304,15837,94.831
42784,15837,31304,94.831
42785,15838,15840,26.368
42786,15839,15840,46.834
42787,15897,15839,173.401
42788,15841,15842,44.079
42789,15841,26327,29.382
42790,15844,15841,83.512
42791,15842,15843,39.867
42792,34578,15846,22.832
42793,41218,15846,11.868
42794,15848,15847,489.27599999999984
42795,15847,15848,489.27599999999984
42796,15847,28860,77.501
42797,28859,15847,51.384
42798,24675,15848,172.823
42799,15848,24675,172.823
42800,41567,15848,1333.2699999999995
42801,15848,41567,1333.2699999999995
42802,15850,15849,1384.1769999999992
42803,15849,15850,1384.1769999999992
42804,15849,24673,2339.33
42805,24673,15849,2339.33
42806,15851,15849,1153.001
42807,15849,15851,1153.001
42808,42742,15850,104.087
42809,15850,42742,104.087
42810,15850,39290,656.4680000000001
42811,39290,15850,656.4680000000001
42812,38319,15851,2499.086000000001
42813,15851,38319,2499.086000000001
42814,39682,15851,861.4359999999999
42815,15851,39682,861.4359999999999
42816,15852,40470,96.937
42817,40470,15852,96.937
42818,15853,15854,268.72799999999995
42819,15854,15853,268.72799999999995
42820,40470,15853,651.779
42821,15853,40470,651.779
42822,40344,15854,1012.046
42823,15854,40344,1012.046
42824,15854,23745,1190.445
42825,23745,15854,1190.445
42826,15855,23747,2771.469
42827,23747,15855,2771.469
42828,15855,23741,151.822
42829,23741,15855,151.822
42830,23745,15855,557.6889999999999
42831,15855,23745,557.6889999999999
42832,15856,36092,968.632
42833,36092,15856,968.632
42834,15856,23743,330.014
42835,23743,15856,330.014
42836,23742,15856,506.105
42837,15856,23742,506.105
42838,15857,36938,1178.623
42839,36938,15857,1178.623
42840,15857,15858,119.16599999999998
42841,15858,15857,119.16599999999998
42842,23743,15857,848.491
42843,15857,23743,848.491
42844,15859,23358,67.085
42845,15859,23359,170.09300000000002
42846,23359,15859,170.09300000000002
42847,23357,15859,203.06
42848,15860,23744,940.378
42849,23744,15860,940.378
42850,18451,15860,2001.6289999999988
42851,15860,18451,2001.6289999999988
42852,15861,43382,70.197
42853,43382,15861,70.197
42854,15861,39776,195.224
42855,39776,15861,195.224
42856,43382,15862,80.91
42857,15862,43382,80.91
42858,15862,24759,169.511
42859,24759,15862,169.511
42860,15862,38357,132.585
42861,15863,38090,378.5750000000001
42862,38090,15863,378.5750000000001
42863,18612,15863,74.388
42864,15863,18612,74.388
42865,15863,25947,187.657
42866,25947,15863,187.657
42867,18723,15864,71.888
42868,15864,18723,71.888
42869,18721,15864,59.805
42870,15864,18721,59.805
42871,15864,15865,119.641
42872,15865,15864,119.641
42873,18625,15865,100.581
42874,15865,18625,100.581
42875,15865,38256,180.268
42876,38256,15865,180.268
42877,25839,15866,262.861
42878,15866,25839,262.861
42879,15866,41803,160.999
42880,41803,15866,160.999
42881,38256,15866,127.85399999999998
42882,15866,38256,127.85399999999998
42883,15867,15955,51.984
42884,15955,15867,51.984
42885,15930,15867,227.05900000000003
42886,15867,15930,227.05900000000003
42887,15867,15969,79.108
42888,15969,15867,79.108
42889,15868,15947,32.132
42890,15868,15949,26.262
42891,15949,15868,26.262
42892,15956,15868,21.283
42893,15868,15956,21.283
42894,15869,35157,55.47
42895,35157,15869,55.47
42896,15869,15876,59.313
42897,15875,15869,91.967
42898,28777,15870,55.783
42899,15870,28777,55.783
42900,15870,15872,388.234
42901,15872,15870,388.234
42902,15870,15875,291.203
42903,15875,15870,291.203
42904,33920,15870,158.257
42905,15870,33920,158.257
42906,26240,15871,411.9110000000001
42907,15873,42107,14.97
42908,42107,15873,14.97
42909,15873,15874,64.667
42910,15874,15875,135.986
42911,42111,15874,8.373
42912,15874,42111,8.373
42913,15874,42114,149.24999999999997
42914,42114,15874,149.24999999999997
42915,15876,36683,91.645
42916,36683,15876,91.645
42917,15878,30612,100.926
42918,30612,15878,100.926
42919,33920,15878,473.922
42920,15878,33920,473.922
42921,15878,15894,106.043
42922,15896,15878,105.162
42923,15882,15880,43.316
42924,15880,15882,43.316
42925,15880,15881,157.777
42926,15881,15880,157.777
42927,15885,15882,42.944
42928,15882,15885,42.944
42929,15883,15882,209.957
42930,15884,15883,217.96
42931,15885,15883,164.55
42932,15887,15884,12.105
42933,15884,15887,12.105
42934,15884,15885,43.339
42935,15885,15884,43.339
42936,15887,15889,10.191
42937,15888,15887,39.34
42938,15887,15888,39.34
42939,15890,15888,9.365
42940,15890,15889,39.755
42941,15891,15892,54.295
42942,15894,15891,100.645
42943,15892,35771,47.293
42944,15892,15893,204.263
42945,15893,15892,204.263
42946,15894,30611,98.617
42947,30611,15894,98.617
42948,30611,15895,90.584
42949,15895,30611,90.584
42950,15896,15899,100.534
42951,15897,15896,121.189
42952,15900,15897,100.645
42953,15899,15898,90.632
42954,30612,15899,107.386
42955,15899,30612,107.386
42956,15900,15899,120.895
42957,19884,15900,76.972
42958,15901,15902,125.172
42959,15902,19885,107.123
42960,15903,15904,22.226
42961,15904,15903,22.226
42962,15904,15903,72.428
42963,15903,15904,72.428
42964,15903,15905,87.00399999999999
42965,15905,15903,87.00399999999999
42966,15905,15904,78.161
42967,15904,15905,78.161
42968,15904,27511,151.358
42969,27511,15904,151.358
42970,15905,37287,200.058
42971,37287,15905,200.058
42972,15906,33924,6.904
42973,15906,36570,33.72
42974,15907,15906,15.663
42975,15907,15928,55.965
42976,15928,15907,55.965
42977,33923,15907,15.513
42978,15908,33923,7.518000000000001
42979,15908,36569,37.192
42980,15909,15908,13.586
42981,15909,15910,177.729
42982,15910,15909,177.729
42983,33924,15909,11.489
42984,15910,41522,17.735
42985,41522,15910,17.735
42986,38270,15910,281.153
42987,15910,38270,281.153
42988,15911,27515,29.186
42989,15911,36569,193.099
42990,36569,15911,193.099
42991,15939,15911,53.788
42992,15912,38271,48.847
42993,38271,15912,48.847
42994,29988,15913,114.482
42995,15913,29988,114.482
42996,29973,15914,11.155
42997,15914,29973,11.155
42998,15914,29988,9.579
42999,29988,15914,9.579
43000,15935,15914,135.06
43001,15914,15935,135.06
43002,15917,15915,54.677
43003,15915,15917,54.677
43004,29973,15916,151.057
43005,15916,29973,151.057
43006,15917,15918,66.833
43007,15918,15917,66.833
43008,29988,15917,95.143
43009,15917,29988,95.143
43010,15919,15924,77.858
43011,15924,15919,77.858
43012,29975,15919,98.508
43013,15919,29975,98.508
43014,15935,15919,278.24300000000005
43015,15919,15935,278.24300000000005
43016,15920,15921,50.157
43017,15921,15920,50.157
43018,15996,15920,56.23
43019,15920,15996,56.23
43020,15920,16027,151.04
43021,16016,15920,110.736
43022,15921,16029,8.643
43023,16029,15921,8.643
43024,16017,15921,101.349
43025,15921,16017,101.349
43026,16029,15922,61.784
43027,15922,16029,61.784
43028,15922,16028,169.243
43029,16028,15922,169.243
43030,15922,15992,37.023
43031,15992,15922,37.023
43032,16041,15923,114.383
43033,15923,16041,114.383
43034,15923,15925,77.524
43035,15925,15923,77.524
43036,16261,15923,120.037
43037,15923,16261,120.037
43038,15924,15994,74.213
43039,15994,15924,74.213
43040,15924,16012,241.864
43041,15925,16044,83.683
43042,16044,15925,83.683
43043,15925,36860,124.825
43044,36860,15925,124.825
43045,16217,15926,48.148
43046,15926,16217,48.148
43047,16215,15926,191.561
43048,15926,16215,191.561
43049,15926,16232,110.527
43050,16232,15926,110.527
43051,15927,15928,276.813
43052,15928,15927,276.813
43053,15928,15930,67.196
43054,15930,15928,67.196
43055,15933,15928,126.756
43056,15928,15933,126.756
43057,15929,15979,203.476
43058,15981,15929,146.71099999999998
43059,15929,15981,146.71099999999998
43060,15929,15973,259.624
43061,15975,15929,90.545
43062,15964,15930,53.077
43063,15930,15964,53.077
43064,15930,15931,125.462
43065,15931,15934,113.941
43066,15931,15933,67.855
43067,15933,15931,67.855
43068,15933,15932,66.387
43069,15932,15933,66.387
43070,15932,29970,97.313
43071,29970,15932,97.313
43072,36570,15932,80.169
43073,15932,36570,80.169
43074,15934,15935,69.501
43075,15935,15934,69.501
43076,15934,29966,125.722
43077,29966,15934,125.722
43078,29975,15934,255.725
43079,15934,29975,255.725
43080,15935,15936,136.898
43081,15936,15935,136.898
43082,15937,15942,70.769
43083,15938,15937,46.298
43084,15938,15939,87.79299999999999
43085,15944,15940,85.60000000000001
43086,15940,15944,85.60000000000001
43087,15945,15940,32.156
43088,15940,15945,32.156
43089,15940,33920,50.712
43090,33920,15940,50.712
43091,15941,38534,3.826
43092,38534,15941,3.826
43093,15941,15943,64.51400000000001
43094,15942,15941,51.98
43095,15942,15943,64.196
43096,15944,15945,83.71900000000001
43097,15951,15944,98.919
43098,15944,15951,98.919
43099,38534,15945,44.295
43100,15945,38534,44.295
43101,15946,15950,15.781
43102,15948,15946,39.851000000000006
43103,15946,15948,39.851000000000006
43104,15947,15946,19.035
43105,15949,15947,24.137
43106,15949,15951,42.779
43107,15951,15949,42.779
43108,15950,15949,26.245
43109,15950,15951,48.374
43110,15956,15952,97.623
43111,15952,15956,97.623
43112,15952,15954,128.932
43113,15954,15952,128.932
43114,15955,15952,295.786
43115,15952,15955,295.786
43116,15952,15953,357.697
43117,15953,15952,357.697
43118,15953,15965,84.449
43119,15965,15953,84.449
43120,15969,15953,82.98400000000001
43121,15953,15969,82.98400000000001
43122,15977,15953,213.937
43123,15955,15962,50.712
43124,15962,15955,50.712
43125,15955,15964,216.671
43126,15958,15956,123.519
43127,15956,15958,123.519
43128,15957,15958,60.747
43129,15959,15957,140.184
43130,15960,15957,51.512
43131,15962,15958,50.533
43132,15958,15962,50.533
43133,15959,15963,47.966
43134,15963,15959,47.966
43135,15959,15961,81.168
43136,15961,15960,169.36700000000002
43137,15961,15960,287.688
43138,15962,15963,207.363
43139,15963,15964,48.398
43140,15964,15963,48.398
43141,15965,15966,213.236
43142,37550,15965,69.419
43143,15965,37550,69.419
43144,15965,36352,72.457
43145,36352,15965,72.457
43146,15966,15967,146.565
43147,15966,15976,90.473
43148,15977,15966,84.521
43149,15967,15977,232.644
43150,15983,15967,89.778
43151,15968,37550,117.932
43152,37550,15968,117.932
43153,15969,15970,125.858
43154,15970,15969,125.858
43155,36352,15971,18.274
43156,15971,36352,18.274
43157,15971,15973,90.133
43158,15973,15971,90.133
43159,15976,15971,214.667
43160,15972,15990,61.937
43161,15972,15983,105.241
43162,16012,15972,38.895
43163,15973,15975,212.183
43164,15982,15974,66.453
43165,15974,15982,66.453
43166,15975,15982,147.25799999999998
43167,15976,15975,89.869
43168,15983,15976,146.107
43169,15978,16011,60.699
43170,16011,15978,60.699
43171,16281,15978,49.669
43172,15978,16281,49.669
43173,15978,15995,189.551
43174,15997,15978,110.156
43175,15979,15981,85.363
43176,15979,15980,124.004
43177,15980,15979,124.004
43178,15981,15982,90.264
43179,15984,15981,141.115
43180,15981,15984,141.115
43181,15982,15983,89.264
43182,15984,16281,83.766
43183,16281,15984,83.766
43184,15984,16280,210.777
43185,16280,15984,210.777
43186,15990,15984,112.128
43187,16008,15985,54.473
43188,15985,16008,54.473
43189,29969,15985,26.028
43190,15985,29969,26.028
43191,15985,15989,271.146
43192,15989,15985,271.146
43193,15986,29982,60.713
43194,29982,15986,60.713
43195,15986,33925,206.086
43196,33925,15986,206.086
43197,30000,15986,230.257
43198,15986,30000,230.257
43199,15987,15988,191.859
43200,15989,15987,114.44
43201,16021,15987,40.926
43202,15988,16041,39.095
43203,16041,15988,39.095
43204,16039,15988,36.352
43205,15988,16039,36.352
43206,16009,15989,71.259
43207,15989,16009,71.259
43208,15998,15990,48.992
43209,15991,16021,37.676
43210,39539,15991,81.657
43211,15991,39539,81.657
43212,16018,15991,139.656
43213,15992,16018,71.67
43214,15992,16039,43.213
43215,16039,15992,43.213
43216,15993,15998,15.498
43217,15993,16013,101.341
43218,15997,15993,66.597
43219,15994,16022,54.462
43220,16022,15994,54.462
43221,16013,15994,211.141
43222,15995,16010,65.326
43223,16010,15995,65.326
43224,16280,15995,57.361
43225,15995,16280,57.361
43226,16022,15996,20.683
43227,15996,16022,20.683
43228,15996,16014,178.354
43229,15997,16000,52.408
43230,16000,15997,52.408
43231,16014,15997,102.539
43232,15998,15999,65.961
43233,15999,15998,65.961
43234,16000,16015,101.032
43235,16000,16001,64.751
43236,16001,16000,64.751
43237,16001,16002,33.826
43238,16002,16001,33.826
43239,16001,39539,4.304
43240,39539,16001,4.304
43241,39539,16003,41.914
43242,16003,39539,41.914
43243,16003,16004,70.73599999999999
43244,16004,16003,70.73599999999999
43245,16003,16021,163.92499999999998
43246,16004,16007,52.337
43247,16007,16004,52.337
43248,16011,16004,60.031
43249,16004,16011,60.031
43250,16004,16005,248.374
43251,16005,16006,51.24799999999999
43252,16006,16005,51.24799999999999
43253,16010,16005,66.98
43254,16005,16010,66.98
43255,16006,16008,51.801
43256,16008,16006,51.801
43257,16006,16007,258.176
43258,16007,16009,48.415
43259,16009,16007,48.415
43260,16009,16008,265.762
43261,16010,16011,220.032
43262,16012,16013,65.868
43263,16013,16014,68.358
43264,16014,16015,49.981
43265,16015,16016,41.933
43266,16017,16016,49.432
43267,16019,16017,49.441
43268,16018,16019,50.819
43269,16019,16020,38.766
43270,16020,16019,38.766
43271,16024,16022,153.341
43272,16023,16024,166.628
43273,16024,16023,166.628
43274,16025,16024,69.619
43275,16025,16035,130.134
43276,16027,16025,29.9
43277,16026,16035,23.064
43278,16035,16026,23.064
43279,16027,16030,59.139
43280,16030,16027,59.139
43281,16030,16028,62.762
43282,16028,16030,62.762
43283,16028,16036,158.562
43284,16036,16028,158.562
43285,16029,16030,156.268
43286,16030,16029,156.268
43287,16030,16031,161.33100000000002
43288,16031,16030,161.33100000000002
43289,16031,16036,60.109
43290,16036,16031,60.109
43291,16035,16031,61.213
43292,16031,16035,61.213
43293,16304,16032,28.36
43294,16032,16304,28.36
43295,16037,16033,88.468
43296,16033,16037,88.468
43297,16033,33928,206.522
43298,33927,16033,207.08
43299,16034,16237,133.434
43300,16237,16034,133.434
43301,16034,16239,125.413
43302,16034,33927,28.002
43303,33928,16034,25.666
43304,16036,16037,31.126
43305,16037,16036,31.126
43306,16037,16040,107.031
43307,16040,16037,107.031
43308,16045,16038,34.101
43309,16038,16045,34.101
43310,16039,16043,189.03
43311,16043,16039,189.03
43312,16040,16045,63.951
43313,16045,16040,63.951
43314,16043,16040,188.768
43315,16040,16043,188.768
43316,16041,16042,192.87499999999997
43317,16042,16041,192.87499999999997
43318,16042,16044,122.89
43319,16044,16042,122.89
43320,16043,16042,96.722
43321,16042,16043,96.722
43322,16044,16259,52.332
43323,16259,16044,52.332
43324,16045,16046,119.266
43325,16046,16045,119.266
43326,16047,28505,9.487
43327,16049,16047,49.038
43328,24257,16047,24.741
43329,16048,35133,120.331
43330,16048,16050,80.44500000000001
43331,37553,16048,51.908
43332,35132,16049,59.543
43333,16049,35132,59.543
43334,16052,16049,64.735
43335,16050,16051,149.058
43336,35134,16050,18.662
43337,16051,16052,28.515
43338,24497,16051,120.114
43339,16052,25462,48.475
43340,16053,20145,241.987
43341,16053,33032,284.6700000000001
43342,28453,16053,257.69100000000003
43343,35137,16054,133.929
43344,16054,35137,133.929
43345,16054,37858,67.32
43346,23764,16054,35.509
43347,16055,37854,35.668
43348,35136,16055,116.353
43349,16055,35136,116.353
43350,37857,16055,66.53699999999999
43351,16056,33141,6.43
43352,33141,16056,6.43
43353,16056,33142,8.215
43354,33142,16056,8.215
43355,33144,16056,9.443
43356,16056,33144,9.443
43357,33146,16057,46.385000000000005
43358,16057,33146,46.385000000000005
43359,31272,16057,37.106
43360,35139,16058,249.001
43361,16058,35139,249.001
43362,16058,23765,65.534
43363,37862,16058,37.269
43364,16059,37860,37.487
43365,35138,16059,177.88600000000002
43366,16059,35138,177.88600000000002
43367,37855,16059,63.292
43368,16060,16063,10.158
43369,16063,16060,10.158
43370,34736,16060,69.094
43371,16060,34736,69.094
43372,23875,16061,86.12
43373,16061,23875,86.12
43374,16061,34736,43.193
43375,34736,16061,43.193
43376,16062,34737,51.326
43377,27751,16063,16.892
43378,30905,16063,15.117
43379,30944,16065,10.666
43380,34298,16065,96.104
43381,16066,16068,27.93
43382,16089,16067,89.598
43383,16069,24266,31.976
43384,16070,16071,316.473
43385,16071,16070,316.473
43386,16070,28495,28.38
43387,28511,16070,47.03
43388,16072,28511,45.215
43389,16072,16073,281.90700000000004
43390,16073,16072,281.90700000000004
43391,28497,16072,59.713
43392,16074,16075,120.485
43393,16075,16074,120.485
43394,16074,28492,34.177
43395,28512,16074,69.57900000000001
43396,16076,28503,34.873
43397,16076,35131,166.751
43398,35131,16076,166.751
43399,16077,36525,113.795
43400,36525,16077,113.795
43401,16079,30920,18.03
43402,16080,30920,25.005000000000003
43403,16081,16082,194.06500000000003
43404,16082,16081,194.06500000000003
43405,16082,28521,64.145
43406,16083,16084,212.407
43407,16084,16083,212.407
43408,16084,28499,37.64
43409,28506,16084,65.562
43410,16085,16086,212.582
43411,16086,16085,212.582
43412,16086,28502,66.13
43413,28519,16086,37.276
43414,42359,16087,123.287
43415,16087,42359,123.287
43416,16087,28504,64.681
43417,28493,16087,37.014
43418,16088,28520,34.597
43419,16088,38102,152.55
43420,38102,16088,152.55
43421,28515,16088,67.73400000000001
43422,34251,16089,90.79
43423,16089,34251,90.79
43424,28501,16089,35.636
43425,16090,30916,409.123
43426,30916,16090,409.123
43427,18411,16090,886.7280000000002
43428,16090,18411,886.7280000000002
43429,16091,16092,23.69
43430,16092,16091,23.69
43431,16091,34244,28.645
43432,30916,16091,17.759
43433,16091,30916,17.759
43434,16092,40745,122.341
43435,40745,16092,122.341
43436,16092,40743,347.759
43437,40743,16092,347.759
43438,35799,16093,89.789
43439,16093,35799,89.789
43440,16095,16093,39.822
43441,16093,16095,39.822
43442,16093,16094,96.738
43443,16094,16093,96.738
43444,16095,16096,102.52
43445,16096,16095,102.52
43446,40743,16095,47.75099999999999
43447,16095,40743,47.75099999999999
43448,16096,16096,72.009
43449,16096,16096,72.009
43450,16097,28475,280.297
43451,23239,16097,213.605
43452,41488,16097,195.7
43453,16098,42002,368.0900000000001
43454,42002,16098,368.0900000000001
43455,30842,16098,73.348
43456,16098,30842,73.348
43457,16098,36042,50.895
43458,36042,16098,50.895
43459,16099,16100,88.25899999999999
43460,16100,16099,88.25899999999999
43461,21359,16101,354.548
43462,16101,21359,354.548
43463,16102,17161,72.271
43464,17161,16102,72.271
43465,16102,27681,48.625
43466,27681,16102,46.909
43467,16103,17161,46.478
43468,37350,16103,37.045
43469,16105,16106,108.875
43470,16106,16105,108.875
43471,27062,16105,79.614
43472,16105,27062,79.614
43473,16107,16108,113.86
43474,16108,16113,57.902
43475,16112,16108,108.175
43476,16110,16113,36.529
43477,16113,16110,36.529
43478,23874,16111,39.261
43479,16112,30856,63.701
43480,16115,16114,39.468
43481,16117,23442,36.006
43482,33169,16118,66.764
43483,16119,35268,213.532
43484,16120,25819,104.82
43485,16121,16120,113.412
43486,25735,16120,309.632
43487,16121,16122,95.263
43488,19747,16122,144.209
43489,16123,26540,20.095
43490,26540,16123,20.095
43491,16124,31706,80.81
43492,33390,16125,3.74
43493,16125,33390,3.74
43494,16126,16128,141.353
43495,26017,16126,22.573
43496,16126,26017,22.573
43497,16126,28863,24.102
43498,28863,16126,24.102
43499,16127,28863,88.901
43500,16128,16127,60.168
43501,16128,31703,87.072
43502,16129,16130,81.646
43503,24605,16129,75.13300000000001
43504,31330,16130,53.039
43505,16130,31330,53.039
43506,31706,16130,7.863
43507,16130,31706,7.863
43508,16133,23756,50.687
43509,23755,16134,85.624
43510,16135,34936,91.713
43511,23756,16135,8.473
43512,42402,16135,145.239
43513,16137,34182,102.254
43514,16137,34182,106.68099999999998
43515,16140,16141,39.232
43516,16141,16142,76.785
43517,16143,16141,48.467
43518,16143,16142,34.947
