section_id,s_node,e_node,length,direction
51909,31506,19319,62.964,1
51910,19319,31506,62.964,1
51911,19320,19322,158.495,1
51912,19322,19320,158.495,1
51913,19320,19340,19.454,1
51914,19340,19320,19.454,1
51915,33293,19320,102.31,1
51916,19320,33293,102.31,1
51917,19329,19321,101.902,1
51918,19321,19329,101.902,1
51919,19321,19330,84.00399999999998,1
51920,19330,19321,84.00399999999998,1
51921,19325,19321,132.773,1
51922,19321,19325,132.773,1
51923,19323,19324,190.767,1
51924,19324,19323,190.767,1
51925,19324,19332,53.953,1
51926,19332,19324,53.953,1
51927,19330,19324,77.285,1
51928,19324,19330,77.285,1
51929,19327,19325,42.328,1
51930,19325,19327,42.328,1
51931,19325,19328,92.64,1
51932,19328,19325,92.64,1
51933,31502,19325,37.066,0
51934,19326,31503,55.273,1
51935,31503,19326,55.273,1
51936,33322,19326,37.08000000000001,1
51937,19326,33322,37.08000000000001,1
51938,19347,19326,19.617,1
51939,19326,19347,19.617,1
51940,19349,19327,114.705,1
51941,19327,19349,114.705,1
51942,19327,19348,57.555,0
51943,31502,19327,41.54600000000001,0
51944,19328,19363,62.401,1
51945,19363,19328,62.401,1
51946,19328,19366,43.25,1
51947,19366,19328,43.25,1
51948,19329,19328,126.428,1
51949,19328,19329,126.428,1
51950,38328,19329,37.211999999999996,1
51951,19329,38328,37.211999999999996,1
51952,19330,19331,188.107,1
51953,19331,19330,188.107,1
51954,19332,19332,147.66299999999995,1
51955,19335,19333,76.76599999999998,1
51956,19333,19335,76.76599999999998,1
51957,19333,19334,105.309,1
51958,19334,19333,105.309,1
51959,19335,19336,70.63,1
51960,19336,19335,70.63,1
51961,19337,33599,43.917,1
51962,33599,19337,43.917,1
51963,19337,33292,31.164,1
51964,33292,19337,31.164,1
51965,19339,19337,51.16,1
51966,19337,19339,51.16,1
51967,33599,19338,32.714,1
51968,19338,33599,32.714,1
51969,19339,43181,62.041000000000004,1
51970,43181,19339,62.041000000000004,1
51971,19340,19339,159.32,1
51972,19339,19340,159.32,1
51973,19340,19341,122.0,1
51974,19341,19340,122.0,1
51975,19342,19566,47.8,1
51976,19566,19342,47.8,1
51977,19559,19342,277.697,1
51978,19342,19559,277.697,1
51979,33320,19343,25.275,1
51980,19343,33320,25.275,1
51981,19343,33321,31.168000000000003,1
51982,33321,19343,31.168000000000003,1
51983,19343,33319,20.534000000000002,1
51984,33319,19343,20.534000000000002,1
51985,19344,19345,28.52,0
51986,19344,33317,101.554,1
51987,33317,19344,101.554,1
51988,31498,19344,32.299,0
51989,19345,31499,6.832000000000001,0
51990,31498,19345,20.442999999999998,0
51991,33763,19346,155.75799999999998,1
51992,19346,33763,155.75799999999998,1
51993,19346,31497,16.47,0
51994,31499,19346,17.442999999999998,0
51995,19350,19348,37.510999999999996,1
51996,19348,19350,37.510999999999996,1
51997,19348,31502,16.305999999999997,0
51998,19349,33578,256.32599999999996,1
51999,33578,19349,256.32599999999996,1
52000,31503,19349,72.226,1
52001,19349,31503,72.226,1
52002,31504,19349,113.04,1
52003,19349,31504,113.04,1
52004,19361,19350,34.671,1
52005,19350,19361,34.671,1
52006,19350,19351,155.264,1
52007,19351,19350,155.264,1
52008,19351,31500,64.092,0
52009,19352,19353,168.267,1
52010,19353,19352,168.267,1
52011,19352,19358,42.955,0
52012,33436,19352,43.673,0
52013,19353,19354,33.039,0
52014,31488,19353,39.698,0
52015,19354,31488,5.971,0
52016,19354,19356,39.585,1
52017,19356,19354,39.585,1
52018,31488,19355,68.755,1
52019,19355,31488,68.755,1
52020,19357,31495,21.958000000000002,0
52021,19358,19357,21.459000000000003,0
52022,19358,31495,22.42,0
52023,33436,19358,18.025,0
52024,19359,19362,48.768,1
52025,19362,19359,48.768,1
52026,19359,19361,210.615,1
52027,19361,19359,210.615,1
52028,27735,19359,91.43799999999999,1
52029,19359,27735,91.43799999999999,1
52030,19365,19360,130.178,1
52031,19360,19365,130.178,1
52032,19363,19361,59.858999999999995,1
52033,19361,19363,59.858999999999995,1
52034,19362,19364,58.772,1
52035,19364,19362,58.772,1
52036,19362,19363,218.38,1
52037,19363,19362,218.38,1
52038,19364,19365,36.411,1
52039,19365,19364,36.411,1
52040,19364,19367,89.762,1
52041,19367,19364,89.762,1
52042,19366,19364,174.773,1
52043,19364,19366,174.773,1
52044,19365,19366,167.282,1
52045,19366,19365,167.282,1
52046,19367,19369,32.711999999999996,1
52047,19369,19367,32.711999999999996,1
52048,19367,19373,69.508,1
52049,19373,19367,69.508,1
52050,19368,38327,28.963,1
52051,38327,19368,28.963,1
52052,19371,19368,29.311999999999998,1
52053,19368,19371,29.311999999999998,1
52054,19370,19368,152.464,1
52055,19368,19370,152.464,1
52056,19369,19371,28.871,1
52057,19371,19369,28.871,1
52058,31494,19369,171.46900000000002,1
52059,19369,31494,171.46900000000002,1
52060,19371,19372,90.12,1
52061,19372,19371,90.12,1
52062,19374,19375,72.829,1
52063,19375,19374,72.829,1
52064,19374,29630,176.265,0
52065,19377,19376,55.597,1
52066,19376,19377,55.597,1
52067,19377,19378,104.37799999999999,1
52068,19378,19377,104.88600000000001,1
52069,19378,33441,14.38,0
52070,33442,19378,16.234,0
52071,19379,33444,16.397000000000002,0
52072,19379,29636,138.769,1
52073,29636,19379,138.769,1
52074,33443,19379,14.255,0
52075,19380,27735,48.75100000000001,0
52076,29636,19380,55.181000000000004,1
52077,19380,29636,55.181000000000004,1
52078,19382,19381,46.777,0
52079,19382,23546,95.609,1
52080,23546,19382,95.609,1
52081,19384,19385,33.03,0
52082,19385,19386,31.355999999999998,0
52083,19388,41402,48.633,0
52084,19389,41402,115.45100000000001,0
52085,33329,19389,558.6569999999998,0
52086,19390,42175,117.455,1
52087,42175,19390,117.455,1
52088,19390,42714,38.141999999999996,0
52089,19391,31619,81.74600000000001,1
52090,31619,19391,81.74600000000001,1
52091,19391,31620,57.778999999999996,1
52092,31620,19391,57.778999999999996,1
52093,36881,19392,23.448,1
52094,19392,36881,23.448,1
52095,19393,36881,125.353,1
52096,36881,19393,125.353,1
52097,19395,19393,61.585,1
52098,19393,19395,61.585,1
52099,19393,19394,120.913,1
52100,19394,19393,120.913,1
52101,31619,19395,59.846000000000004,1
52102,19395,31619,59.846000000000004,1
52103,19395,31621,71.074,1
52104,31621,19395,71.074,1
52105,31621,19396,79.771,1
52106,19396,31621,79.771,1
52107,19397,19399,57.53,1
52108,19399,19397,57.53,1
52109,31615,19397,77.497,1
52110,19397,31615,77.497,1
52111,19397,19398,137.424,1
52112,19398,19397,137.424,1
52113,19399,19401,53.358000000000004,1
52114,19401,19399,53.358000000000004,1
52115,19399,19400,139.975,1
52116,19400,19399,139.975,1
52117,19401,27732,32.904,1
52118,27732,19401,32.904,1
52119,19401,19402,141.62,1
52120,19402,19401,141.62,1
52121,19403,19404,159.878,1
52122,19404,19403,159.878,1
52123,19405,19406,78.564,1
52124,19406,19405,78.564,1
52125,19405,31630,259.31,1
52126,31630,19405,259.31,1
52127,31628,19405,139.452,1
52128,19405,31628,139.452,1
52129,19406,19407,80.592,1
52130,19407,19406,80.592,1
52131,19406,31631,260.323,1
52132,31631,19406,260.323,1
52133,31629,19406,122.414,1
52134,19406,31629,122.414,1
52135,19407,31632,260.83,1
52136,31632,19407,260.83,1
52137,19409,19407,151.81900000000005,1
52138,19407,19409,151.81900000000005,1
52139,31631,19408,56.272,1
52140,19408,31631,56.272,1
52141,19409,31479,293.0,0
52142,32965,19409,138.53799999999998,0
52143,31632,19410,300.16,1
52144,19410,31632,300.16,1
52145,31630,19411,95.805,1
52146,19411,31630,95.805,1
52147,19412,37163,89.429,1
52148,37163,19412,89.429,1
52149,19415,19412,290.714,0
52150,19415,19413,183.975,1
52151,19413,19415,183.975,1
52152,19414,19415,86.81200000000001,0
52153,19415,37096,52.301,1
52154,37096,19415,52.301,1
52155,19416,37542,97.21600000000001,1
52156,37542,19416,97.21600000000001,1
52157,19416,36213,131.96599999999998,1
52158,36213,19416,131.96599999999998,1
52159,37096,19416,78.60000000000002,1
52160,19416,37096,78.60000000000002,1
52161,19421,19417,171.179,1
52162,19417,19421,171.179,1
52163,37612,19418,155.356,1
52164,19418,37612,155.356,1
52165,19418,19419,96.646,1
52166,19419,19418,96.646,1
52167,19419,19420,96.575,1
52168,19420,19419,96.575,1
52169,19419,19421,371.273,1
52170,19421,19419,371.273,1
