edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
40116,14788,39805,12.4199722,41.8740558,12.4201472,41.8742444,12.4200597,41.8741501
40117,33264,14788,12.4226242,41.8728953,12.4199722,41.8740558,12.421298199999999,41.87347555
40118,33264,14789,12.4226242,41.8728953,12.4226397,41.8729787,12.42263195,41.872937
40119,14789,33264,12.4226397,41.8729787,12.4226242,41.8728953,12.42263195,41.872937
40120,14791,14789,12.42416,41.872895,12.4226397,41.8729787,12.42339985,41.87293685
40121,14789,14791,12.4226397,41.8729787,12.42416,41.872895,12.42339985,41.87293685
40122,14789,14790,12.4226397,41.8729787,12.4229101,41.8738457,12.4227749,41.8734122
40123,14790,14789,12.4229101,41.8738457,12.4226397,41.8729787,12.4227749,41.8734122
40124,14790,14791,12.4229101,41.8738457,12.42416,41.872895,12.42353505,41.87337035
40125,14791,14790,12.42416,41.872895,12.4229101,41.8738457,12.42353505,41.87337035
40126,14791,39806,12.42416,41.872895,12.4245038,41.8728608,12.4243319,41.8728779
40127,39806,14791,12.4245038,41.8728608,12.42416,41.872895,12.4243319,41.8728779
40128,14792,37776,12.4212837,41.8753571,12.4207564,41.8748232,12.42102005,41.875090150000005
40129,37776,14792,12.4207564,41.8748232,12.4212837,41.8753571,12.42102005,41.875090150000005
40130,14799,14792,12.4219374,41.8760202,12.4212837,41.8753571,12.42161055,41.87568865
40131,14792,14799,12.4212837,41.8753571,12.4219374,41.8760202,12.42161055,41.87568865
40132,28220,14792,12.4187117,41.8753608,12.4212837,41.8753571,12.4199977,41.875358950000006
40133,14793,14796,12.4161392,41.873363,12.4167558,41.8742224,12.4164475,41.873792699999996
40134,14796,14793,12.4167558,41.8742224,12.4161392,41.873363,12.4164475,41.873792699999996
40135,14793,14797,12.4161392,41.873363,12.4180946,41.8745726,12.4171169,41.8739678
40136,14794,14793,12.4156931,41.872948,12.4161392,41.873363,12.415916150000001,41.873155499999996
40137,14794,43295,12.4156931,41.872948,12.4155848,41.8714084,12.41563895,41.8721782
40138,43295,14794,12.4155848,41.8714084,12.4156931,41.872948,12.41563895,41.8721782
40139,14847,14795,12.4136644,41.8747095,12.4130485,41.8738842,12.41335645,41.87429685
40140,14795,14847,12.4130485,41.8738842,12.4136644,41.8747095,12.41335645,41.87429685
40141,14850,14795,12.4142359,41.8734183,12.4130485,41.8738842,12.4136422,41.873651249999995
40142,14797,14798,12.4180946,41.8745726,12.4175401,41.8756689,12.41781735,41.87512075
40143,28220,14797,12.4187117,41.8753608,12.4180946,41.8745726,12.41840315,41.8749667
40144,14797,28220,12.4180946,41.8745726,12.4187117,41.8753608,12.41840315,41.8749667
40145,14798,28216,12.4175401,41.8756689,12.4174291,41.8757147,12.4174846,41.8756918
40146,14799,14800,12.4219374,41.8760202,12.4224927,41.8756361,12.422215049999998,41.875828150000004
40147,14800,14799,12.4224927,41.8756361,12.4219374,41.8760202,12.422215049999998,41.875828150000004
40148,14801,14802,12.4239504,41.8748523,12.4232495,41.8754465,12.42359995,41.8751494
40149,14802,14801,12.4232495,41.8754465,12.4239504,41.8748523,12.42359995,41.8751494
40150,14801,21218,12.4239504,41.8748523,12.4248232,41.8753941,12.4243868,41.875123200000004
40151,21218,14801,12.4248232,41.8753941,12.4239504,41.8748523,12.4243868,41.875123200000004
40152,14803,14804,12.4251008,41.8755675,12.4241604,41.8763499,12.4246306,41.8759587
40153,14804,14803,12.4241604,41.8763499,12.4251008,41.8755675,12.4246306,41.8759587
40154,21218,14803,12.4248232,41.8753941,12.4251008,41.8755675,12.424962,41.875480800000005
40155,14803,21218,12.4251008,41.8755675,12.4248232,41.8753941,12.424962,41.875480800000005
40156,14803,22461,12.4251008,41.8755675,12.4259792,41.8765911,12.42554,41.8760793
40157,22461,14803,12.4259792,41.8765911,12.4251008,41.8755675,12.42554,41.8760793
40158,14806,28206,12.4232029,41.876801,12.4234105,41.8775819,12.4233067,41.87719145
40159,28206,14806,12.4234105,41.8775819,12.4232029,41.876801,12.4233067,41.87719145
40160,28221,14806,12.4241729,41.8768402,12.4232029,41.876801,12.423687900000001,41.8768206
40161,14806,28221,12.4232029,41.876801,12.4241729,41.8768402,12.423687900000001,41.8768206
40162,14807,14809,12.4234613,41.8773684,12.4241135,41.8773964,12.4237874,41.8773824
40163,14809,14807,12.4241135,41.8773964,12.4234613,41.8773684,12.4237874,41.8773824
40164,21219,14808,12.4262748,41.8772212,12.426356,41.8775002,12.4263154,41.8773607
40165,14808,21219,12.426356,41.8775002,12.4262748,41.8772212,12.4263154,41.8773607
40166,14809,14808,12.4241135,41.8773964,12.426356,41.8775002,12.425234750000001,41.8774483
40167,14809,14810,12.4241135,41.8773964,12.4240832,41.8782389,12.424098350000001,41.87781765
40168,14810,14809,12.4240832,41.8782389,12.4241135,41.8773964,12.424098350000001,41.87781765
40169,28221,14809,12.4241729,41.8768402,12.4241135,41.8773964,12.4241432,41.8771183
40170,14810,14811,12.4240832,41.8782389,12.4237223,41.8790083,12.42390275,41.8786236
40171,14811,14810,12.4237223,41.8790083,12.4240832,41.8782389,12.42390275,41.8786236
40172,14812,34944,12.4257791,41.8814989,12.4242272,41.8811407,12.42500315,41.8813198
40173,14812,14865,12.4257791,41.8814989,12.4260219,41.8811475,12.425900500000001,41.8813232
40174,14865,14812,12.4260219,41.8811475,12.4257791,41.8814989,12.425900500000001,41.8813232
40175,14861,14812,12.4245877,41.8831023,12.4257791,41.8814989,12.4251834,41.88230059999999
40176,14812,14861,12.4257791,41.8814989,12.4245877,41.8831023,12.4251834,41.88230059999999
40177,14835,14813,12.4202397,41.8814789,12.4200859,41.8812405,12.4201628,41.8813597
40178,14813,14835,12.4200859,41.8812405,12.4202397,41.8814789,12.4201628,41.8813597
40179,14813,14815,12.4200859,41.8812405,12.4216126,41.8801687,12.42084925,41.8807046
40180,14815,14813,12.4216126,41.8801687,12.4200859,41.8812405,12.42084925,41.8807046
40181,14813,39613,12.4200859,41.8812405,12.4175486,41.8781002,12.41881725,41.87967035
40182,39613,14813,12.4175486,41.8781002,12.4200859,41.8812405,12.41881725,41.87967035
40183,35862,14814,12.4236609,41.8809497,12.4224568,41.8805018,12.42305885,41.880725749999996
40184,14814,35862,12.4224568,41.8805018,12.4236609,41.8809497,12.42305885,41.880725749999996
40185,14816,14819,12.4235034,41.8823428,12.4232607,41.882666,12.42338205,41.8825044
40186,14816,14822,12.4235034,41.8823428,12.4221183,41.8823665,12.42281085,41.88235465
40187,34944,14816,12.4242272,41.8811407,12.4235034,41.8823428,12.4238653,41.88174175
40188,14818,14817,12.421775,41.8843284,12.4236602,41.8836176,12.4227176,41.883973
40189,14819,14817,12.4232607,41.882666,12.4236602,41.8836176,12.42346045,41.883141800000004
40190,14818,14842,12.421775,41.8843284,12.4212134,41.8830454,12.4214942,41.8836869
40191,14842,14818,12.4212134,41.8830454,12.421775,41.8843284,12.4214942,41.8836869
40192,14822,14819,12.4221183,41.8823665,12.4232607,41.882666,12.4226895,41.88251625
40193,14820,14844,12.4196886,41.8838442,12.4195589,41.8837232,12.41962375,41.883783699999995
40194,14844,14820,12.4195589,41.8837232,12.4196886,41.8838442,12.41962375,41.883783699999995
40195,14845,14820,12.4200009,41.8841261,12.4196886,41.8838442,12.41984475,41.88398515
40196,14820,14845,12.4196886,41.8838442,12.4200009,41.8841261,12.41984475,41.88398515
40197,14826,14820,12.4185501,41.8842097,12.4196886,41.8838442,12.419119349999999,41.88402695
40198,14821,14835,12.4203172,41.8816176,12.4202397,41.8814789,12.42027845,41.881548249999994
40199,14835,14821,12.4202397,41.8814789,12.4203172,41.8816176,12.42027845,41.881548249999994
40200,14841,14821,12.4208423,41.8824584,12.4203172,41.8816176,12.42057975,41.882037999999994
40201,14821,14841,12.4203172,41.8816176,12.4208423,41.8824584,12.42057975,41.882037999999994
40202,14821,14822,12.4203172,41.8816176,12.4221183,41.8823665,12.42121775,41.88199205
40203,14823,14824,12.4216236,41.8871133,12.4199807,41.8854853,12.42080215,41.886299300000005
40204,14824,14823,12.4199807,41.8854853,12.4216236,41.8871133,12.42080215,41.886299300000005
40205,14827,14825,12.4194915,41.8850448,12.4187013,41.885506,12.4190964,41.8852754
40206,14828,14825,12.4185807,41.885427,12.4187013,41.885506,12.418641000000001,41.8854665
40207,14826,14827,12.4185501,41.8842097,12.4194915,41.8850448,12.419020799999998,41.88462725
40208,34668,14827,12.4204557,41.8848265,12.4194915,41.8850448,12.419973599999999,41.88493565
40209,14827,34668,12.4194915,41.8850448,12.4204557,41.8848265,12.419973599999999,41.88493565
40210,14828,28874,12.4185807,41.885427,12.4176801,41.8846901,12.418130399999999,41.88505855
40211,28224,14828,12.4182227,41.8851658,12.4185807,41.885427,12.4184017,41.8852964
40212,14829,28874,12.4167942,41.8837661,12.4176801,41.8846901,12.41723715,41.8842281
40213,28874,14829,12.4176801,41.8846901,12.4167942,41.8837661,12.41723715,41.8842281
40214,14834,14829,12.4154669,41.8827826,12.4167942,41.8837661,12.41613055,41.88327435
40215,14829,14834,12.4167942,41.8837661,12.4154669,41.8827826,12.41613055,41.88327435
40216,14831,14829,12.4175067,41.8833008,12.4167942,41.8837661,12.417150450000001,41.88353345
40217,14830,14838,12.4184131,41.882496,12.4176208,41.8812081,12.41801695,41.881852050000006
40218,14838,14830,12.4176208,41.8812081,12.4184131,41.882496,12.41801695,41.881852050000006
40219,39603,14830,12.4189373,41.8831588,12.4184131,41.882496,12.4186752,41.8828274
40220,14830,39603,12.4184131,41.882496,12.4189373,41.8831588,12.4186752,41.8828274
40221,14830,14831,12.4184131,41.882496,12.4175067,41.8833008,12.4179599,41.8828984
40222,14833,14831,12.4163776,41.8823153,12.4175067,41.8833008,12.41694215,41.88280805
40223,14833,14832,12.4163776,41.8823153,12.4145702,41.8799702,12.4154739,41.88114275
40224,14832,14833,12.4145702,41.8799702,12.4163776,41.8823153,12.4154739,41.88114275
40225,14834,14833,12.4154669,41.8827826,12.4163776,41.8823153,12.415922250000001,41.88254895
40226,28207,14834,12.4147732,41.8812077,12.4154669,41.8827826,12.41512005,41.881995149999995
40227,14834,28207,12.4154669,41.8827826,12.4147732,41.8812077,12.41512005,41.881995149999995
40228,14835,38289,12.4202397,41.8814789,12.4189351,41.8817457,12.419587400000001,41.8816123
40229,38289,14835,12.4189351,41.8817457,12.4202397,41.8814789,12.419587400000001,41.8816123
40230,14840,14836,12.4179027,41.8799013,12.4183,41.8807866,12.41810135,41.88034395
40231,14836,14840,12.4183,41.8807866,12.4179027,41.8799013,12.41810135,41.88034395
40232,38288,14836,12.4194216,41.8803859,12.4183,41.8807866,12.418860800000001,41.88058625
40233,14836,38288,12.4183,41.8807866,12.4194216,41.8803859,12.418860800000001,41.88058625
40234,14836,14837,12.4183,41.8807866,12.4183475,41.8808815,12.418323749999999,41.880834050000004
40235,14837,14836,12.4183475,41.8808815,12.4183,41.8807866,12.418323749999999,41.880834050000004
40236,14837,14839,12.4183475,41.8808815,12.4186075,41.8812746,12.4184775,41.88107805
40237,14839,14837,12.4186075,41.8812746,12.4183475,41.8808815,12.4184775,41.88107805
40238,14837,14838,12.4183475,41.8808815,12.4176208,41.8812081,12.417984149999999,41.8810448
40239,14838,14837,12.4176208,41.8812081,12.4183475,41.8808815,12.417984149999999,41.8810448
40240,14842,14841,12.4212134,41.8830454,12.4208423,41.8824584,12.42102785,41.8827519
40241,14841,14842,12.4208423,41.8824584,12.4212134,41.8830454,12.42102785,41.8827519
40242,14841,41025,12.4208423,41.8824584,12.4193736,41.8826401,12.42010795,41.88254925
40243,41025,14841,12.4193736,41.8826401,12.4208423,41.8824584,12.42010795,41.88254925
40244,14842,35864,12.4212134,41.8830454,12.4208566,41.883172,12.421035,41.8831087
40245,35864,14842,12.4208566,41.883172,12.4212134,41.8830454,12.421035,41.8831087
40246,14843,14846,12.4205718,41.8832393,12.4203256,41.883324,12.4204487,41.88328165
40247,14846,14843,12.4203256,41.883324,12.4205718,41.8832393,12.4204487,41.88328165
40248,14844,39603,12.4195589,41.8837232,12.4189373,41.8831588,12.4192481,41.883441
40249,39603,14844,12.4189373,41.8831588,12.4195589,41.8837232,12.4192481,41.883441
40250,14844,14846,12.4195589,41.8837232,12.4203256,41.883324,12.41994225,41.883523600000004
40251,14846,14845,12.4203256,41.883324,12.4200009,41.8841261,12.42016325,41.88372505
40252,14848,14847,12.4149251,41.8741911,12.4136644,41.8747095,12.41429475,41.8744503
40253,14849,14848,12.415769,41.8744253,12.4149251,41.8741911,12.41534705,41.8743082
40254,14850,14848,12.4142359,41.8734183,12.4149251,41.8741911,12.4145805,41.873804699999994
40255,14851,42547,12.4068671,41.8785468,12.4067373,41.8784763,12.4068022,41.87851155
40256,42546,14851,12.406853,41.8784252,12.4068671,41.8785468,12.406860049999999,41.878486
40257,14852,42330,12.4034038,41.8867843,12.4035629,41.8867206,12.40348335,41.88675245
40258,42329,14852,12.4034591,41.8868862,12.4034038,41.8867843,12.40343145,41.886835250000004
40259,14853,15034,12.4067543,41.8883138,12.4064865,41.8888015,12.4066204,41.888557649999996
40260,15034,14853,12.4064865,41.8888015,12.4067543,41.8883138,12.4066204,41.888557649999996
40261,14853,14854,12.4067543,41.8883138,12.4073547,41.8885442,12.407054500000001,41.888429
40262,14854,14853,12.4073547,41.8885442,12.4067543,41.8883138,12.407054500000001,41.888429
40263,37903,14853,12.4036617,41.8870595,12.4067543,41.8883138,12.405208,41.88768665
40264,14853,37903,12.4067543,41.8883138,12.4036617,41.8870595,12.405208,41.88768665
40265,14855,14854,12.4075442,41.8884073,12.4073547,41.8885442,12.407449450000001,41.88847575
40266,14854,14855,12.4073547,41.8885442,12.4075442,41.8884073,12.407449450000001,41.88847575
40267,14854,34603,12.4073547,41.8885442,12.4080885,41.8889094,12.4077216,41.8887268
40268,14855,34603,12.4075442,41.8884073,12.4080885,41.8889094,12.407816350000001,41.88865835
40269,15034,14856,12.4064865,41.8888015,12.4062153,41.8889971,12.4063509,41.8888993
40270,14856,15034,12.4062153,41.8889971,12.4064865,41.8888015,12.4063509,41.8888993
40271,14856,15036,12.4062153,41.8889971,12.4042539,41.8893044,12.4052346,41.88915075
40272,15036,14856,12.4042539,41.8893044,12.4062153,41.8889971,12.4052346,41.88915075
40273,14856,43693,12.4062153,41.8889971,12.4064522,41.8919357,12.40633375,41.890466399999994
40274,43693,14856,12.4064522,41.8919357,12.4062153,41.8889971,12.40633375,41.890466399999994
40275,14857,14861,12.4244975,41.8832299,12.4245877,41.8831023,12.424542599999999,41.8831661
40276,14861,14857,12.4245877,41.8831023,12.4244975,41.8832299,12.424542599999999,41.8831661
40277,14858,14857,12.4253864,41.8836039,12.4244975,41.8832299,12.424941950000001,41.8834169
40278,14858,22503,12.4253864,41.8836039,12.4254683,41.8834655,12.42542735,41.8835347
40279,14859,14858,12.4255629,41.883665,12.4253864,41.8836039,12.42547465,41.88363445
40280,14859,14858,12.4255629,41.883665,12.4253864,41.8836039,12.42547465,41.88363445
40281,34945,14859,12.4265046,41.8840435,12.4255629,41.883665,12.426033749999998,41.88385425
40282,14859,34945,12.4255629,41.883665,12.4265046,41.8840435,12.426033749999998,41.88385425
40283,14860,14859,12.4256508,41.8835294,12.4255629,41.883665,12.42560685,41.8835972
40284,14860,14866,12.4256508,41.8835294,12.4265278,41.8825512,12.426089300000001,41.883040300000005
40285,14866,14860,12.4265278,41.8825512,12.4256508,41.8835294,12.426089300000001,41.883040300000005
40286,22503,14860,12.4254683,41.8834655,12.4256508,41.8835294,12.42555955,41.88349745
40287,14861,22503,12.4245877,41.8831023,12.4254683,41.8834655,12.425028000000001,41.883283899999995
40288,14863,14864,12.4265787,41.8823382,12.4263552,41.8812153,12.42646695,41.88177675
40289,14864,14863,12.4263552,41.8812153,12.4265787,41.8823382,12.42646695,41.88177675
40290,14864,14865,12.4263552,41.8812153,12.4260219,41.8811475,12.426188549999999,41.8811814
40291,14867,14864,12.4265176,41.880961,12.4263552,41.8812153,12.4264364,41.88108815
40292,14867,14868,12.4265176,41.880961,12.4283628,41.8816147,12.4274402,41.88128785
40293,14868,14867,12.4283628,41.8816147,12.4265176,41.880961,12.4274402,41.88128785
40294,14868,32400,12.4283628,41.8816147,12.4289108,41.8818061,12.4286368,41.8817104
40295,32400,14868,12.4289108,41.8818061,12.4283628,41.8816147,12.4286368,41.8817104
40296,14868,32399,12.4283628,41.8816147,12.4293869,41.8812089,12.42887485,41.881411799999995
40297,32399,14868,12.4293869,41.8812089,12.4283628,41.8816147,12.42887485,41.881411799999995
40298,14869,26966,12.4103604,41.8893806,12.4107789,41.8894485,12.41056965,41.88941455
40299,14870,30080,12.4106387,41.8897274,12.4104481,41.8896973,12.4105434,41.889712349999996
40300,14882,14870,12.4115289,41.8899241,12.4106387,41.8897274,12.4110838,41.88982575
40301,22395,14870,12.410688,41.8896268,12.4106387,41.8897274,12.41066335,41.8896771
40302,14872,38316,12.5298488,41.8689689,12.5302841,41.8691827,12.53006645,41.869075800000005
40303,14878,14873,12.4235541,41.8935157,12.4240877,41.8940787,12.423820899999999,41.8937972
40304,14873,14878,12.4240877,41.8940787,12.4235541,41.8935157,12.423820899999999,41.8937972
40305,14874,22617,12.5590899,41.8524121,12.5592418,41.8524877,12.55916585,41.852449899999996
40306,20008,14874,12.5584755,41.8527931,12.5590899,41.8524121,12.5587827,41.8526026
40307,14876,14878,12.4221048,41.89232,12.4235541,41.8935157,12.42282945,41.89291785
40308,14878,14876,12.4235541,41.8935157,12.4221048,41.89232,12.42282945,41.89291785
40309,22400,14876,12.413568,41.8916192,12.4221048,41.89232,12.417836399999999,41.891969599999996
40310,14876,22400,12.4221048,41.89232,12.413568,41.8916192,12.417836399999999,41.891969599999996
40311,14876,14880,12.4221048,41.89232,12.4226064,41.8919201,12.4223556,41.89212005
40312,14880,14876,12.4226064,41.8919201,12.4221048,41.89232,12.4223556,41.89212005
40313,14880,14877,12.4226064,41.8919201,12.4239559,41.8906129,12.42328115,41.8912665
40314,14877,14880,12.4239559,41.8906129,12.4226064,41.8919201,12.42328115,41.8912665
40315,14879,14878,12.4236457,41.8921397,12.4235541,41.8935157,12.4235999,41.8928277
40316,14879,23777,12.4236457,41.8921397,12.4242962,41.8915832,12.423970950000001,41.89186145
40317,23777,14879,12.4242962,41.8915832,12.4236457,41.8921397,12.423970950000001,41.89186145
40318,14880,14879,12.4226064,41.8919201,12.4236457,41.8921397,12.42312605,41.8920299
40319,14881,30349,12.5536223,41.8579207,12.5535777,41.8577372,12.5536,41.85782895
40320,30362,14881,12.5537297,41.857974,12.5536223,41.8579207,12.553676,41.85794735
40321,14882,14883,12.4115289,41.8899241,12.4098477,41.8913019,12.4106883,41.890613
40322,14883,14882,12.4098477,41.8913019,12.4115289,41.8899241,12.4106883,41.890613
40323,14884,14897,12.4117235,41.8930615,12.413956,41.8925191,12.41283975,41.8927903
40324,27380,14884,12.4113536,41.8933681,12.4117235,41.8930615,12.41153855,41.8932148
40325,14884,27380,12.4117235,41.8930615,12.4113536,41.8933681,12.41153855,41.8932148
40326,14887,14884,12.4112169,41.8919271,12.4117235,41.8930615,12.4114702,41.892494299999996
40327,14885,14886,12.4108296,41.8915352,12.4102826,41.8919336,12.4105561,41.891734400000004
40328,14886,14885,12.4102826,41.8919336,12.4108296,41.8915352,12.4105561,41.891734400000004
40329,14885,14887,12.4108296,41.8915352,12.4112169,41.8919271,12.41102325,41.89173115
40330,14887,14885,12.4112169,41.8919271,12.4108296,41.8915352,12.41102325,41.89173115
40331,14899,14887,12.4127942,41.8909903,12.4112169,41.8919271,12.41200555,41.8914587
40332,14888,14892,12.4133991,41.8939841,12.4139842,41.8943922,12.41369165,41.89418815
40333,14892,14888,12.4139842,41.8943922,12.4133991,41.8939841,12.41369165,41.89418815
40334,14889,30093,12.4176902,41.8952944,12.4177281,41.8951965,12.41770915,41.89524545
40335,30093,14889,12.4177281,41.8951965,12.4176902,41.8952944,12.41770915,41.89524545
40336,26967,14889,12.4176639,41.8954106,12.4176902,41.8952944,12.41767705,41.8953525
40337,14889,26967,12.4176902,41.8952944,12.4176639,41.8954106,12.41767705,41.8953525
40338,14889,15019,12.4176902,41.8952944,12.4170559,41.8948144,12.417373049999998,41.8950544
40339,30094,14889,12.4183289,41.8956183,12.4176902,41.8952944,12.41800955,41.89545635
40340,14890,14891,12.4152063,41.8939271,12.4148599,41.8949179,12.415033099999999,41.894422500000005
40341,14891,14890,12.4148599,41.8949179,12.4152063,41.8939271,12.415033099999999,41.894422500000005
40342,14896,14890,12.4153468,41.8936913,12.4152063,41.8939271,12.41527655,41.8938092
40343,14890,14896,12.4152063,41.8939271,12.4153468,41.8936913,12.41527655,41.8938092
40344,14890,14892,12.4152063,41.8939271,12.4139842,41.8943922,12.41459525,41.89415965
40345,14892,14890,12.4139842,41.8943922,12.4152063,41.8939271,12.41459525,41.89415965
40346,14891,22394,12.4148599,41.8949179,12.4145468,41.8951608,12.41470335,41.895039350000005
40347,22394,14891,12.4145468,41.8951608,12.4148599,41.8949179,12.41470335,41.895039350000005
40348,14892,14891,12.4139842,41.8943922,12.4148599,41.8949179,12.414422049999999,41.89465505
40349,14891,14892,12.4148599,41.8949179,12.4139842,41.8943922,12.414422049999999,41.89465505
40350,14894,14891,12.4168495,41.8948349,12.4148599,41.8949179,12.4158547,41.8948764
40351,14891,14894,12.4148599,41.8949179,12.4168495,41.8948349,12.4158547,41.8948764
40352,14892,30069,12.4139842,41.8943922,12.4136079,41.8947635,12.41379605,41.894577850000005
40353,30069,14892,12.4136079,41.8947635,12.4139842,41.8943922,12.41379605,41.894577850000005
40354,14895,14893,12.4162948,41.8944475,12.4158893,41.8948934,12.41609205,41.89467045
40355,14893,14895,12.4158893,41.8948934,12.4162948,41.8944475,12.41609205,41.89467045
40356,14894,30081,12.4168495,41.8948349,12.4164854,41.8945827,12.416667449999998,41.894708800000004
40357,26967,14894,12.4176639,41.8954106,12.4168495,41.8948349,12.4172567,41.89512275
40358,14895,30095,12.4162948,41.8944475,12.4158741,41.8941185,12.41608445,41.894283
40359,30081,14895,12.4164854,41.8945827,12.4162948,41.8944475,12.4163901,41.8945151
40360,14896,26971,12.4153468,41.8936913,12.4148798,41.8933057,12.4151133,41.8934985
40361,30095,14896,12.4158741,41.8941185,12.4153468,41.8936913,12.415610449999999,41.893904899999995
40362,14897,22399,12.413956,41.8925191,12.4135347,41.8919952,12.41374535,41.89225715
40363,26971,14897,12.4148798,41.8933057,12.413956,41.8925191,12.4144179,41.8929124
40364,14898,30084,12.4129674,41.8911879,12.4129996,41.8910405,12.4129835,41.891114200000004
40365,14898,14899,12.4129674,41.8911879,12.4127942,41.8909903,12.4128808,41.8910891
40366,22399,14898,12.4135347,41.8919952,12.4129674,41.8911879,12.41325105,41.89159155
40367,14899,14900,12.4127942,41.8909903,12.4124473,41.8904423,12.41262075,41.890716299999994
40368,27788,14899,12.412907,41.8909163,12.4127942,41.8909903,12.4128506,41.8909533
40369,27788,14900,12.412907,41.8909163,12.4124473,41.8904423,12.41267715,41.8906793
40370,26967,14901,12.4176639,41.8954106,12.4171165,41.8960475,12.4173902,41.89572905
40371,14901,26967,12.4171165,41.8960475,12.4176639,41.8954106,12.4173902,41.89572905
40372,14902,26967,12.4183267,41.8956763,12.4176639,41.8954106,12.417995300000001,41.89554345
40373,14902,14905,12.4183267,41.8956763,12.4176122,41.8971908,12.417969450000001,41.89643355
40374,14905,14902,12.4176122,41.8971908,12.4183267,41.8956763,12.417969450000001,41.89643355
40375,14905,14903,12.4176122,41.8971908,12.4176284,41.8979549,12.4176203,41.89757285
40376,14903,14905,12.4176284,41.8979549,12.4176122,41.8971908,12.4176203,41.89757285
40377,14904,14905,12.4189791,41.8959866,12.4176122,41.8971908,12.418295650000001,41.896588699999995
40378,14905,14904,12.4176122,41.8971908,12.4189791,41.8959866,12.418295650000001,41.896588699999995
40379,14906,14904,12.4195331,41.8962824,12.4189791,41.8959866,12.4192561,41.8961345
40380,14904,14906,12.4189791,41.8959866,12.4195331,41.8962824,12.4192561,41.8961345
40381,14906,14907,12.4195331,41.8962824,12.4183294,41.8976295,12.41893125,41.89695595
40382,14907,14906,12.4183294,41.8976295,12.4195331,41.8962824,12.41893125,41.89695595
40383,14908,14906,12.4201698,41.8966174,12.4195331,41.8962824,12.41985145,41.89644989999999
40384,14906,14908,12.4195331,41.8962824,12.4201698,41.8966174,12.41985145,41.89644989999999
40385,30099,14908,12.4204379,41.8967544,12.4201698,41.8966174,12.42030385,41.896685899999994
40386,14908,30099,12.4201698,41.8966174,12.4204379,41.8967544,12.42030385,41.896685899999994
40387,14908,14909,12.4201698,41.8966174,12.4187882,41.8981559,12.419478999999999,41.89738665
40388,14909,14908,12.4187882,41.8981559,12.4201698,41.8966174,12.419478999999999,41.89738665
40389,14913,14914,12.4358099,41.8973834,12.4353015,41.8994027,12.4355557,41.89839305
40390,14914,14913,12.4353015,41.8994027,12.4358099,41.8973834,12.4355557,41.89839305
40391,14914,14915,12.4353015,41.8994027,12.4360235,41.8996219,12.4356625,41.8995123
40392,27914,14914,12.4337987,41.8990257,12.4353015,41.8994027,12.4345501,41.8992142
40393,14915,14916,12.4360235,41.8996219,12.4382617,41.9000306,12.4371426,41.899826250000004
40394,14916,14915,12.4382617,41.9000306,12.4360235,41.8996219,12.4371426,41.899826250000004
40395,14917,28934,12.4363489,41.8998792,12.435876,41.9002898,12.43611245,41.900084500000006
40396,28934,14917,12.435876,41.9002898,12.4363489,41.8998792,12.43611245,41.900084500000006
40397,14917,27912,12.4363489,41.8998792,12.4337583,41.8991078,12.4350536,41.899493500000005
40398,14919,14917,12.4373978,41.9004515,12.4363489,41.8998792,12.436873349999999,41.90016535
40399,38710,14918,12.4352851,41.9007993,12.43524,41.9008433,12.435262550000001,41.900821300000004
40400,14918,38710,12.43524,41.9008433,12.4352851,41.9007993,12.435262550000001,41.900821300000004
40401,38709,14918,12.4364421,41.9013505,12.43524,41.9008433,12.43584105,41.9010969
40402,14919,27909,12.4373978,41.9004515,12.4374737,41.9003889,12.437435749999999,41.9004202
40403,27909,14919,12.4374737,41.9003889,12.4373978,41.9004515,12.437435749999999,41.9004202
40404,32531,14919,12.4369316,41.9008943,12.4373978,41.9004515,12.4371647,41.9006729
40405,14919,32531,12.4373978,41.9004515,12.4369316,41.9008943,12.4371647,41.9006729
40406,40232,14919,12.4376789,41.900635,12.4373978,41.9004515,12.43753835,41.90054325
40407,14920,14921,12.4359251,41.9038901,12.4357411,41.9024778,12.4358331,41.90318395
40408,14921,14920,12.4357411,41.9024778,12.4359251,41.9038901,12.4358331,41.90318395
40409,14920,38536,12.4359251,41.9038901,12.4364913,41.9041145,12.4362082,41.9040023
40410,14921,14922,12.4357411,41.9024778,12.4372036,41.9027597,12.436472349999999,41.90261875
40411,14922,14921,12.4372036,41.9027597,12.4357411,41.9024778,12.436472349999999,41.90261875
40412,14921,38709,12.4357411,41.9024778,12.4364421,41.9013505,12.436091600000001,41.901914149999996
40413,38709,14921,12.4364421,41.9013505,12.4357411,41.9024778,12.436091600000001,41.901914149999996
40414,40247,14922,12.4371244,41.9031528,12.4372036,41.9027597,12.437164,41.90295625
40415,14923,42515,12.4374967,41.9029128,12.4394368,41.903084,12.43846675,41.9029984
40416,42515,14923,12.4394368,41.903084,12.4374967,41.9029128,12.43846675,41.9029984
40417,14923,26965,12.4374967,41.9029128,12.4373982,41.9034898,12.43744745,41.903201300000006
40418,14924,14928,12.4301613,41.8985157,12.4311603,41.9000008,12.4306608,41.89925825
40419,27779,14924,12.43014,41.8984165,12.4301613,41.8985157,12.43015065,41.8984661
40420,27913,14924,12.4310898,41.8985094,12.4301613,41.8985157,12.43062555,41.89851255
40421,14938,14925,12.4317927,41.9021488,12.4318857,41.9008818,12.4318392,41.9015153
